"Meldejahr";"Meldewoche";"Altersgruppe";"Inzidenz";"Anzahl"
"2020";"30";"Gesamt";5,45;715
"2020";"31";"00-04";3,6;23
"2020";"31";"'05-09";2,74;16
"2020";"31";"'10-14";4,51;26
"2020";"31";"15-19";5,92;37
"2020";"31";"20-34";8,73;219
"2020";"31";"35-59";6,34;294
"2020";"31";"60-79";1,58;43
"2020";"31";"80+";2,89;24
"2020";"31";"Gesamt";5,2;682
"2020";"32";"00-04";3,29;21
"2020";"32";"'05-09";2,74;16
"2020";"32";"'10-14";3,47;20
"2020";"32";"15-19";7,52;47
"2020";"32";"20-34";11,08;278
"2020";"32";"35-59";5,8;269
"2020";"32";"60-79";1,62;44
"2020";"32";"80+";0,96;8
"2020";"32";"Gesamt";5,36;704
"2020";"33";"00-04";5,01;32
"2020";"33";"'05-09";5,64;33
"2020";"33";"'10-14";8,16;47
"2020";"33";"15-19";18,88;118
"2020";"33";"20-34";21,44;538
"2020";"33";"35-59";8,95;415
"2020";"33";"60-79";2,53;69
"2020";"33";"80+";2,29;19
"2020";"33";"Gesamt";9,68;1271
"2020";"34";"00-04";7,36;47
"2020";"34";"'05-09";14,88;87
"2020";"34";"'10-14";21,35;123
"2020";"34";"15-19";42,56;266
"2020";"34";"20-34";32,88;825
"2020";"34";"35-59";14,13;655
"2020";"34";"60-79";3,01;82
"2020";"34";"80+";2,16;18
"2020";"34";"Gesamt";16,03;2104
"2020";"35";"00-04";9,23;59
"2020";"35";"'05-09";16,76;98
"2020";"35";"'10-14";24,82;143
"2020";"35";"15-19";40,32;252
"2020";"35";"20-34";32,8;823
"2020";"35";"35-59";14,62;678
"2020";"35";"60-79";3,05;83
"2020";"35";"80+";3,25;27
"2020";"35";"Gesamt";16,5;2165
"2020";"36";"00-04";10,64;68
"2020";"36";"'05-09";17,79;104
"2020";"36";"'10-14";23,26;134
"2020";"36";"15-19";34,88;218
"2020";"36";"20-34";32,72;821
"2020";"36";"35-59";16,89;783
"2020";"36";"60-79";3,71;101
"2020";"36";"80+";2,29;19
"2020";"36";"Gesamt";17,13;2248
"2020";"37";"00-04";11,58;74
"2020";"37";"'05-09";16,42;96
"2020";"37";"'10-14";23,61;136
"2020";"37";"15-19";44,8;280
"2020";"37";"20-34";37,58;943
"2020";"37";"35-59";18,96;879
"2020";"37";"60-79";7,38;201
"2020";"37";"80+";6,01;50
"2020";"37";"Gesamt";20,26;2659
"2020";"38";"00-04";12,99;83
"2020";"38";"'05-09";17,62;103
"2020";"38";"'10-14";20,83;120
"2020";"38";"15-19";37,76;236
"2020";"38";"20-34";42,84;1075
"2020";"38";"35-59";21,2;983
"2020";"38";"60-79";9,84;268
"2020";"38";"80+";7,58;63
"2020";"38";"Gesamt";22,34;2932
"2020";"39";"00-04";11,43;73
"2020";"39";"'05-09";14,88;87
"2020";"39";"'10-14";14,41;83
"2020";"39";"15-19";23,36;146
"2020";"39";"20-34";31,24;784
"2020";"39";"35-59";17,79;825
"2020";"39";"60-79";8,41;229
"2020";"39";"80+";6,86;57
"2020";"39";"Gesamt";17,43;2287
"2020";"40";"00-04";7,51;48
"2020";"40";"'05-09";9,58;56
"2020";"40";"'10-14";13,37;77
"2020";"40";"15-19";28,32;177
"2020";"40";"20-34";31,28;785
"2020";"40";"35-59";18,05;837
"2020";"40";"60-79";10,1;275
"2020";"40";"80+";7,1;59
"2020";"40";"Gesamt";17,65;2316
"2020";"41";"00-04";14,4;92
"2020";"41";"'05-09";11,8;69
"2020";"41";"'10-14";24,82;143
"2020";"41";"15-19";46,08;288
"2020";"41";"20-34";45,19;1134
"2020";"41";"35-59";29,57;1371
"2020";"41";"60-79";16,2;441
"2020";"41";"80+";18,16;151
"2020";"41";"Gesamt";28,12;3691
"2020";"42";"00-04";20,35;130
"2020";"42";"'05-09";20,01;117
"2020";"42";"'10-14";51,55;297
"2020";"42";"15-19";87,2;545
"2020";"42";"20-34";79,63;1998
"2020";"42";"35-59";53,32;2472
"2020";"42";"60-79";29,42;801
"2020";"42";"80+";31,63;263
"2020";"42";"Gesamt";50,51;6629
"2020";"43";"00-04";41,79;267
"2020";"43";"'05-09";57,64;337
"2020";"43";"'10-14";89,91;518
"2020";"43";"15-19";133,44;834
"2020";"43";"20-34";140,64;3529
"2020";"43";"35-59";102,37;4746
"2020";"43";"60-79";57,25;1559
"2020";"43";"80+";49,55;412
"2020";"43";"Gesamt";93;12206
"2020";"44";"00-04";63,54;406
"2020";"44";"'05-09";84,15;492
"2020";"44";"'10-14";127,58;735
"2020";"44";"15-19";200,8;1255
"2020";"44";"20-34";206,44;5180
"2020";"44";"35-59";157,13;7285
"2020";"44";"60-79";96,22;2620
"2020";"44";"80+";116,3;967
"2020";"44";"Gesamt";144,41;18954
"2020";"45";"00-04";73,56;470
"2020";"45";"'05-09";106,04;620
"2020";"45";"'10-14";146,49;844
"2020";"45";"15-19";230,41;1440
"2020";"45";"20-34";252,39;6333
"2020";"45";"35-59";198,56;9206
"2020";"45";"60-79";123,8;3371
"2020";"45";"80+";167,65;1394
"2020";"45";"Gesamt";180,62;23706
"2020";"46";"00-04";83,42;533
"2020";"46";"'05-09";116,3;680
"2020";"46";"'10-14";169,75;978
"2020";"46";"15-19";259,85;1624
"2020";"46";"20-34";253,62;6364
"2020";"46";"35-59";204,54;9483
"2020";"46";"60-79";129,56;3528
"2020";"46";"80+";200,6;1668
"2020";"46";"Gesamt";189,52;24874
"2020";"47";"00-04";82,95;530
"2020";"47";"'05-09";139,39;815
"2020";"47";"'10-14";165,24;952
"2020";"47";"15-19";237,93;1487
"2020";"47";"20-34";229,51;5759
"2020";"47";"35-59";196,15;9094
"2020";"47";"60-79";126,77;3452
"2020";"47";"80+";255,08;2121
"2020";"47";"Gesamt";184,66;24236
"2020";"48";"00-04";90,78;580
"2020";"48";"'05-09";153,08;895
"2020";"48";"'10-14";183,29;1056
"2020";"48";"15-19";244,97;1531
"2020";"48";"20-34";222,66;5587
"2020";"48";"35-59";194,12;9000
"2020";"48";"60-79";124,9;3401
"2020";"48";"80+";285,51;2374
"2020";"48";"Gesamt";186,24;24443
"2020";"49";"00-04";84,67;541
"2020";"49";"'05-09";143,16;837
"2020";"49";"'10-14";193,88;1117
"2020";"49";"15-19";248,01;1550
"2020";"49";"20-34";216,64;5436
"2020";"49";"35-59";192,7;8934
"2020";"49";"60-79";127,14;3462
"2020";"49";"80+";294,17;2446
"2020";"49";"Gesamt";185,48;24344
"2020";"50";"00-04";82,01;524
"2020";"50";"'05-09";144,87;847
"2020";"50";"'10-14";198,57;1144
"2020";"50";"15-19";264,17;1651
"2020";"50";"20-34";240,55;6036
"2020";"50";"35-59";225,31;10446
"2020";"50";"60-79";155,9;4245
"2020";"50";"80+";392,06;3260
"2020";"50";"Gesamt";214,71;28180
"2020";"51";"00-04";97,04;620
"2020";"51";"'05-09";145,21;849
"2020";"51";"'10-14";184,33;1062
"2020";"51";"15-19";243,37;1521
"2020";"51";"20-34";262,75;6593
"2020";"51";"35-59";235,6;10923
"2020";"51";"60-79";170,14;4633
"2020";"51";"80+";401,68;3340
"2020";"51";"Gesamt";225,28;29567
"2020";"52";"00-04";66,52;425
"2020";"52";"'05-09";106,73;624
"2020";"52";"'10-14";118,72;684
"2020";"52";"15-19";161,28;1008
"2020";"52";"20-34";195,56;4907
"2020";"52";"35-59";183,23;8495
"2020";"52";"60-79";136,73;3723
"2020";"52";"80+";335,78;2792
"2020";"52";"Gesamt";172,96;22700
"2020";"53";"00-04";54,15;346
"2020";"53";"'05-09";81,24;475
"2020";"53";"'10-14";107,44;619
"2020";"53";"15-19";156,8;980
"2020";"53";"20-34";197,03;4944
"2020";"53";"35-59";174,66;8098
"2020";"53";"60-79";132,35;3604
"2020";"53";"80+";346,48;2881
"2020";"53";"Gesamt";167,38;21968
"2021";"01";"00-04";52,9;338
"2021";"01";"'05-09";91,5;535
"2021";"01";"'10-14";111,61;643
"2021";"01";"15-19";176,32;1102
"2021";"01";"20-34";216,28;5427
"2021";"01";"35-59";175,29;8127
"2021";"01";"60-79";129,2;3518
"2021";"01";"80+";327,96;2727
"2021";"01";"Gesamt";170,97;22440
"2021";"02";"00-04";50,08;320
"2021";"02";"'05-09";71,66;419
"2021";"02";"'10-14";93,21;537
"2021";"02";"15-19";150,72;942
"2021";"02";"20-34";176,11;4419
"2021";"02";"35-59";147,34;6831
"2021";"02";"60-79";109,03;2969
"2021";"02";"80+";303,67;2525
"2021";"02";"Gesamt";144,62;18981
"2021";"03";"00-04";47,89;306
"2021";"03";"'05-09";56,95;333
"2021";"03";"'10-14";67,35;388
"2021";"03";"15-19";113,44;709
"2021";"03";"20-34";125,98;3161
"2021";"03";"35-59";118,39;5489
"2021";"03";"60-79";85,27;2322
"2021";"03";"80+";203,97;1696
"2021";"03";"Gesamt";109,84;14416
"2021";"04";"00-04";40,69;260
"2021";"04";"'05-09";51,82;303
"2021";"04";"'10-14";52,25;301
"2021";"04";"15-19";92,16;576
"2021";"04";"20-34";114,06;2862
"2021";"04";"35-59";101,68;4714
"2021";"04";"60-79";75,03;2043
"2021";"04";"80+";157,55;1310
"2021";"04";"Gesamt";94,3;12377
