"Meldejahr";"Meldewoche";"Altersgruppe";"Inzidenz";"Anzahl"
"2020";"30";"Gesamt";5,45;715
"2020";"31";"00-04";3,6;23
"2020";"31";"'05-09";2,74;16
"2020";"31";"'10-14";4,51;26
"2020";"31";"15-19";6,08;38
"2020";"31";"20-34";8,73;219
"2020";"31";"35-59";6,34;294
"2020";"31";"60-79";1,58;43
"2020";"31";"80+";2,89;24
"2020";"31";"Gesamt";5,2;683
"2020";"32";"00-04";3,29;21
"2020";"32";"'05-09";2,74;16
"2020";"32";"'10-14";3,47;20
"2020";"32";"15-19";7,52;47
"2020";"32";"20-34";11,12;279
"2020";"32";"35-59";5,8;269
"2020";"32";"60-79";1,62;44
"2020";"32";"80+";0,96;8
"2020";"32";"Gesamt";5,36;704
"2020";"33";"00-04";5,01;32
"2020";"33";"'05-09";5,64;33
"2020";"33";"'10-14";8,16;47
"2020";"33";"15-19";18,88;118
"2020";"33";"20-34";21,44;538
"2020";"33";"35-59";8,95;415
"2020";"33";"60-79";2,5;68
"2020";"33";"80+";2,29;19
"2020";"33";"Gesamt";9,68;1270
"2020";"34";"00-04";7,36;47
"2020";"34";"'05-09";14,88;87
"2020";"34";"'10-14";21,35;123
"2020";"34";"15-19";42,56;266
"2020";"34";"20-34";32,8;823
"2020";"34";"35-59";14,08;653
"2020";"34";"60-79";3,01;82
"2020";"34";"80+";2,16;18
"2020";"34";"Gesamt";16;2100
"2020";"35";"00-04";9,23;59
"2020";"35";"'05-09";16,76;98
"2020";"35";"'10-14";24,82;143
"2020";"35";"15-19";40,48;253
"2020";"35";"20-34";32,8;823
"2020";"35";"35-59";14,6;677
"2020";"35";"60-79";3,05;83
"2020";"35";"80+";3,13;26
"2020";"35";"Gesamt";16,49;2164
"2020";"36";"00-04";10,64;68
"2020";"36";"'05-09";17,79;104
"2020";"36";"'10-14";23,26;134
"2020";"36";"15-19";35,04;219
"2020";"36";"20-34";32,76;822
"2020";"36";"35-59";16,82;780
"2020";"36";"60-79";3,71;101
"2020";"36";"80+";2,29;19
"2020";"36";"Gesamt";17,12;2247
"2020";"37";"00-04";11,58;74
"2020";"37";"'05-09";16,59;97
"2020";"37";"'10-14";23,61;136
"2020";"37";"15-19";44,8;280
"2020";"37";"20-34";37,62;944
"2020";"37";"35-59";18,94;878
"2020";"37";"60-79";7,38;201
"2020";"37";"80+";6,01;50
"2020";"37";"Gesamt";20,27;2660
"2020";"38";"00-04";12,99;83
"2020";"38";"'05-09";17,62;103
"2020";"38";"'10-14";20,83;120
"2020";"38";"15-19";37,76;236
"2020";"38";"20-34";42,76;1073
"2020";"38";"35-59";21,22;984
"2020";"38";"60-79";9,84;268
"2020";"38";"80+";7,46;62
"2020";"38";"Gesamt";22,32;2929
"2020";"39";"00-04";11,43;73
"2020";"39";"'05-09";14,71;86
"2020";"39";"'10-14";14,41;83
"2020";"39";"15-19";23,2;145
"2020";"39";"20-34";31,24;784
"2020";"39";"35-59";17,79;825
"2020";"39";"60-79";8,41;229
"2020";"39";"80+";6,86;57
"2020";"39";"Gesamt";17,41;2285
"2020";"40";"00-04";7,51;48
"2020";"40";"'05-09";9,58;56
"2020";"40";"'10-14";13,19;76
"2020";"40";"15-19";28,32;177
"2020";"40";"20-34";31,44;789
"2020";"40";"35-59";18,1;839
"2020";"40";"60-79";10,1;275
"2020";"40";"80+";6,98;58
"2020";"40";"Gesamt";17,67;2319
"2020";"41";"00-04";14,56;93
"2020";"41";"'05-09";11,8;69
"2020";"41";"'10-14";24,65;142
"2020";"41";"15-19";46,08;288
"2020";"41";"20-34";45,15;1133
"2020";"41";"35-59";29,55;1370
"2020";"41";"60-79";16,12;439
"2020";"41";"80+";18,04;150
"2020";"41";"Gesamt";28,07;3684
"2020";"42";"00-04";20,66;132
"2020";"42";"'05-09";20,01;117
"2020";"42";"'10-14";51,55;297
"2020";"42";"15-19";87,36;546
"2020";"42";"20-34";79,67;1999
"2020";"42";"35-59";53,25;2469
"2020";"42";"60-79";29,34;799
"2020";"42";"80+";31,87;265
"2020";"42";"Gesamt";50,5;6628
"2020";"43";"00-04";41,32;264
"2020";"43";"'05-09";57,64;337
"2020";"43";"'10-14";90,08;519
"2020";"43";"15-19";133,76;836
"2020";"43";"20-34";140,68;3530
"2020";"43";"35-59";102,47;4751
"2020";"43";"60-79";57,22;1558
"2020";"43";"80+";49,31;410
"2020";"43";"Gesamt";92,99;12205
"2020";"44";"00-04";63,39;405
"2020";"44";"'05-09";84,15;492
"2020";"44";"'10-14";127,23;733
"2020";"44";"15-19";200,8;1255
"2020";"44";"20-34";206,52;5182
"2020";"44";"35-59";157,24;7290
"2020";"44";"60-79";96,22;2620
"2020";"44";"80+";116,54;969
"2020";"44";"Gesamt";144,38;18950
"2020";"45";"00-04";73,4;469
"2020";"45";"'05-09";106,38;622
"2020";"45";"'10-14";145,97;841
"2020";"45";"15-19";230,73;1442
"2020";"45";"20-34";252,43;6334
"2020";"45";"35-59";198,91;9222
"2020";"45";"60-79";123,87;3373
"2020";"45";"80+";167,29;1391
"2020";"45";"Gesamt";180,59;23702
"2020";"46";"00-04";83,42;533
"2020";"46";"'05-09";116,13;679
"2020";"46";"'10-14";170,1;980
"2020";"46";"15-19";259,85;1624
"2020";"46";"20-34";253,39;6358
"2020";"46";"35-59";204,73;9492
"2020";"46";"60-79";129,71;3532
"2020";"46";"80+";200;1663
"2020";"46";"Gesamt";189,43;24862
"2020";"47";"00-04";83,11;531
"2020";"47";"'05-09";139,74;817
"2020";"47";"'10-14";165,24;952
"2020";"47";"15-19";237,77;1486
"2020";"47";"20-34";229,15;5750
"2020";"47";"35-59";196,54;9112
"2020";"47";"60-79";126,88;3455
"2020";"47";"80+";254,48;2116
"2020";"47";"Gesamt";184,53;24219
"2020";"48";"00-04";90,31;577
"2020";"48";"'05-09";152,91;894
"2020";"48";"'10-14";183,29;1056
"2020";"48";"15-19";244,49;1528
"2020";"48";"20-34";222,7;5588
"2020";"48";"35-59";193,9;8990
"2020";"48";"60-79";124,94;3402
"2020";"48";"80+";285,39;2373
"2020";"48";"Gesamt";185,98;24409
"2020";"49";"00-04";84,36;539
"2020";"49";"'05-09";142,99;836
"2020";"49";"'10-14";193,88;1117
"2020";"49";"15-19";248,01;1550
"2020";"49";"20-34";216,56;5434
"2020";"49";"35-59";192,48;8924
"2020";"49";"60-79";127,21;3464
"2020";"49";"80+";292,96;2436
"2020";"49";"Gesamt";185,16;24302
"2020";"50";"00-04";81,7;522
"2020";"50";"'05-09";144,7;846
"2020";"50";"'10-14";198,57;1144
"2020";"50";"15-19";264,81;1655
"2020";"50";"20-34";240,55;6036
"2020";"50";"35-59";225,52;10456
"2020";"50";"60-79";155,97;4247
"2020";"50";"80+";391,1;3252
"2020";"50";"Gesamt";214,55;28159
"2020";"51";"00-04";97,04;620
"2020";"51";"'05-09";145,21;849
"2020";"51";"'10-14";183,81;1059
"2020";"51";"15-19";242,89;1518
"2020";"51";"20-34";262,47;6586
"2020";"51";"35-59";235,21;10905
"2020";"51";"60-79";169,59;4618
"2020";"51";"80+";398,44;3313
"2020";"51";"Gesamt";224,55;29471
"2020";"52";"00-04";66,2;423
"2020";"52";"'05-09";107,24;627
"2020";"52";"'10-14";118,72;684
"2020";"52";"15-19";161,44;1009
"2020";"52";"20-34";195,16;4897
"2020";"52";"35-59";182,97;8483
"2020";"52";"60-79";136,21;3709
"2020";"52";"80+";332,05;2761
"2020";"52";"Gesamt";172,16;22596
"2020";"53";"00-04";54;345
"2020";"53";"'05-09";80,56;471
"2020";"53";"'10-14";107,44;619
"2020";"53";"15-19";155,2;970
"2020";"53";"20-34";196,67;4935
"2020";"53";"35-59";174,23;8078
"2020";"53";"60-79";131,84;3590
"2020";"53";"80+";343,24;2854
"2020";"53";"Gesamt";166,58;21863
"2021";"01";"00-04";52,9;338
"2021";"01";"'05-09";91,16;533
"2021";"01";"'10-14";112,3;647
"2021";"01";"15-19";176,8;1105
"2021";"01";"20-34";216,2;5425
"2021";"01";"35-59";175,55;8139
"2021";"01";"60-79";129,05;3514
"2021";"01";"80+";327,36;2722
"2021";"01";"Gesamt";170,85;22424
"2021";"02";"00-04";49,14;314
"2021";"02";"'05-09";71,49;418
"2021";"02";"'10-14";91,47;527
"2021";"02";"15-19";149,6;935
"2021";"02";"20-34";174,8;4386
"2021";"02";"35-59";146,15;6776
"2021";"02";"60-79";108,78;2962
"2021";"02";"80+";303,31;2522
"2021";"02";"Gesamt";143,55;18841
"2021";"03";"00-04";47,89;306
"2021";"03";"'05-09";56,61;331
"2021";"03";"'10-14";67,52;389
"2021";"03";"15-19";112,8;705
"2021";"03";"20-34";125,98;3161
"2021";"03";"35-59";118,69;5503
"2021";"03";"60-79";85,6;2331
"2021";"03";"80+";206,25;1715
"2021";"03";"Gesamt";110,03;14441
"2021";"04";"00-04";40,22;257
"2021";"04";"'05-09";51,82;303
"2021";"04";"'10-14";52,07;300
"2021";"04";"15-19";91,2;570
"2021";"04";"20-34";113,58;2850
"2021";"04";"35-59";101,48;4705
"2021";"04";"60-79";74,95;2041
"2021";"04";"80+";155,38;1292
"2021";"04";"Gesamt";93,86;12319
"2021";"05";"00-04";43,04;275
"2021";"05";"'05-09";50,28;294
"2021";"05";"'10-14";52,42;302
"2021";"05";"15-19";81,92;512
"2021";"05";"20-34";92,62;2324
"2021";"05";"35-59";85,05;3943
"2021";"05";"60-79";59,31;1615
"2021";"05";"80+";109,68;912
"2021";"05";"Gesamt";77,54;10177
"2021";"06";"00-04";33,02;211
"2021";"06";"'05-09";42,25;247
"2021";"06";"'10-14";40,62;234
"2021";"06";"15-19";66,4;415
"2021";"06";"20-34";74,76;1876
"2021";"06";"35-59";64,19;2976
"2021";"06";"60-79";42,86;1167
"2021";"06";"80+";76,73;638
"2021";"06";"Gesamt";59,16;7764
"2021";"07";"00-04";32,55;208
"2021";"07";"'05-09";47,03;275
"2021";"07";"'10-14";44,78;258
"2021";"07";"15-19";75,84;474
"2021";"07";"20-34";74,96;1881
"2021";"07";"35-59";65,53;3038
"2021";"07";"60-79";43,63;1188
"2021";"07";"80+";57,85;481
"2021";"07";"Gesamt";59,46;7804
"2021";"08";"00-04";45,86;293
"2021";"08";"'05-09";56,61;331
"2021";"08";"'10-14";53,46;308
"2021";"08";"15-19";90,72;567
"2021";"08";"20-34";87,08;2185
"2021";"08";"35-59";74,95;3475
"2021";"08";"60-79";46,9;1277
"2021";"08";"80+";52,8;439
"2021";"08";"Gesamt";67,64;8877
"2021";"09";"00-04";56,03;358
"2021";"09";"'05-09";75,43;441
"2021";"09";"'10-14";64,92;374
"2021";"09";"15-19";94,4;590
"2021";"09";"20-34";98,92;2482
"2021";"09";"35-59";82,33;3817
"2021";"09";"60-79";47,34;1289
"2021";"09";"80+";42,21;351
"2021";"09";"Gesamt";73,94;9704
"2021";"10";"00-04";69,33;443
"2021";"10";"'05-09";101,77;595
"2021";"10";"'10-14";83,49;481
"2021";"10";"15-19";119,84;749
"2021";"10";"20-34";118,64;2977
"2021";"10";"35-59";100,4;4655
"2021";"10";"60-79";56,67;1543
"2021";"10";"80+";52,68;438
"2021";"10";"Gesamt";90,52;11881
"2021";"11";"00-04";99,54;636
"2021";"11";"'05-09";123,15;720
"2021";"11";"'10-14";115,95;668
"2021";"11";"15-19";152,96;956
"2021";"11";"20-34";151,84;3810
"2021";"11";"35-59";123,24;5714
"2021";"11";"60-79";73,19;1993
"2021";"11";"80+";57,37;477
"2021";"11";"Gesamt";114,1;14975
"2021";"12";"00-04";118,32;756
"2021";"12";"'05-09";154,62;904
"2021";"12";"'10-14";141,63;816
"2021";"12";"15-19";196,48;1228
"2021";"12";"20-34";183,04;4593
"2021";"12";"35-59";155,17;7194
"2021";"12";"60-79";91,55;2493
"2021";"12";"80+";73,72;613
"2021";"12";"Gesamt";141,76;18605
"2021";"13";"00-04";104,39;667
"2021";"13";"'05-09";118,87;695
"2021";"13";"'10-14";124,62;718
"2021";"13";"15-19";193,12;1207
"2021";"13";"20-34";178,26;4473
"2021";"13";"35-59";153,87;7134
"2021";"13";"60-79";87,15;2373
"2021";"13";"80+";69,99;582
"2021";"13";"Gesamt";136,01;17851
"2021";"14";"00-04";102,67;656
"2021";"14";"'05-09";127,42;745
"2021";"14";"'10-14";162,98;939
"2021";"14";"15-19";238,89;1493
"2021";"14";"20-34";216,16;5424
"2021";"14";"35-59";179,73;8333
"2021";"14";"60-79";97,28;2649
"2021";"14";"80+";69,63;579
"2021";"14";"Gesamt";158,66;20824
"2021";"15";"00-04";125,36;801
"2021";"15";"'05-09";213,28;1247
"2021";"15";"'10-14";246,47;1420
"2021";"15";"15-19";327,05;2044
"2021";"15";"20-34";249,4;6258
"2021";"15";"35-59";210,28;9749
"2021";"15";"60-79";111,27;3030
"2021";"15";"80+";79,98;665
"2021";"15";"Gesamt";192,13;25217
"2021";"16";"00-04";134,13;857
"2021";"16";"'05-09";201,31;1177
"2021";"16";"'10-14";213,32;1229
"2021";"16";"15-19";272,49;1703
"2021";"16";"20-34";241,23;6053
"2021";"16";"35-59";202,86;9405
"2021";"16";"60-79";109,84;2991
"2021";"16";"80+";74,08;616
"2021";"16";"Gesamt";183,2;24045
