"Meldejahr";"Meldewoche";"Altersgruppe";"Inzidenz";"Anzahl"
"2020";"30";"Gesamt";5,45;715
"2020";"31";"00-04";3,6;23
"2020";"31";"'05-09";2,74;16
"2020";"31";"'10-14";4,51;26
"2020";"31";"15-19";6,08;38
"2020";"31";"20-34";8,73;219
"2020";"31";"35-59";6,34;294
"2020";"31";"60-79";1,58;43
"2020";"31";"80+";2,89;24
"2020";"31";"Gesamt";5,2;683
"2020";"32";"00-04";3,29;21
"2020";"32";"'05-09";2,74;16
"2020";"32";"'10-14";3,47;20
"2020";"32";"15-19";7,52;47
"2020";"32";"20-34";11,12;279
"2020";"32";"35-59";5,8;269
"2020";"32";"60-79";1,62;44
"2020";"32";"80+";0,96;8
"2020";"32";"Gesamt";5,36;704
"2020";"33";"00-04";5,01;32
"2020";"33";"'05-09";5,64;33
"2020";"33";"'10-14";8,16;47
"2020";"33";"15-19";18,88;118
"2020";"33";"20-34";21,48;539
"2020";"33";"35-59";8,95;415
"2020";"33";"60-79";2,5;68
"2020";"33";"80+";2,29;19
"2020";"33";"Gesamt";9,68;1271
"2020";"34";"00-04";7,36;47
"2020";"34";"'05-09";14,88;87
"2020";"34";"'10-14";21,35;123
"2020";"34";"15-19";42,56;266
"2020";"34";"20-34";32,8;823
"2020";"34";"35-59";14,08;653
"2020";"34";"60-79";3,05;83
"2020";"34";"80+";2,16;18
"2020";"34";"Gesamt";16,01;2101
"2020";"35";"00-04";9,23;59
"2020";"35";"'05-09";16,76;98
"2020";"35";"'10-14";24,82;143
"2020";"35";"15-19";40,48;253
"2020";"35";"20-34";32,8;823
"2020";"35";"35-59";14,62;678
"2020";"35";"60-79";3,01;82
"2020";"35";"80+";3,13;26
"2020";"35";"Gesamt";16,49;2164
"2020";"36";"00-04";10,49;67
"2020";"36";"'05-09";17,79;104
"2020";"36";"'10-14";23,26;134
"2020";"36";"15-19";35,04;219
"2020";"36";"20-34";32,8;823
"2020";"36";"35-59";16,82;780
"2020";"36";"60-79";3,71;101
"2020";"36";"80+";2,29;19
"2020";"36";"Gesamt";17,12;2247
"2020";"37";"00-04";11,58;74
"2020";"37";"'05-09";16,59;97
"2020";"37";"'10-14";23,61;136
"2020";"37";"15-19";44,8;280
"2020";"37";"20-34";37,58;943
"2020";"37";"35-59";18,89;876
"2020";"37";"60-79";7,38;201
"2020";"37";"80+";6,01;50
"2020";"37";"Gesamt";20,24;2657
"2020";"38";"00-04";12,99;83
"2020";"38";"'05-09";17,62;103
"2020";"38";"'10-14";20,83;120
"2020";"38";"15-19";37,76;236
"2020";"38";"20-34";42,72;1072
"2020";"38";"35-59";21,22;984
"2020";"38";"60-79";9,84;268
"2020";"38";"80+";7,46;62
"2020";"38";"Gesamt";22,31;2928
"2020";"39";"00-04";11,43;73
"2020";"39";"'05-09";14,71;86
"2020";"39";"'10-14";14,41;83
"2020";"39";"15-19";23,2;145
"2020";"39";"20-34";31,2;783
"2020";"39";"35-59";17,79;825
"2020";"39";"60-79";8,41;229
"2020";"39";"80+";6,86;57
"2020";"39";"Gesamt";17,4;2284
"2020";"40";"00-04";7,51;48
"2020";"40";"'05-09";9,58;56
"2020";"40";"'10-14";13,19;76
"2020";"40";"15-19";28,32;177
"2020";"40";"20-34";31,44;789
"2020";"40";"35-59";18,12;840
"2020";"40";"60-79";10,14;276
"2020";"40";"80+";6,98;58
"2020";"40";"Gesamt";17,68;2321
"2020";"41";"00-04";14,56;93
"2020";"41";"'05-09";11,8;69
"2020";"41";"'10-14";24,65;142
"2020";"41";"15-19";46,4;290
"2020";"41";"20-34";45,11;1132
"2020";"41";"35-59";29,57;1371
"2020";"41";"60-79";16,12;439
"2020";"41";"80+";18,04;150
"2020";"41";"Gesamt";28,08;3686
"2020";"42";"00-04";20,66;132
"2020";"42";"'05-09";20,01;117
"2020";"42";"'10-14";51,55;297
"2020";"42";"15-19";87,2;545
"2020";"42";"20-34";79,67;1999
"2020";"42";"35-59";53,3;2471
"2020";"42";"60-79";29,34;799
"2020";"42";"80+";31,87;265
"2020";"42";"Gesamt";50,51;6629
"2020";"43";"00-04";41,32;264
"2020";"43";"'05-09";57,64;337
"2020";"43";"'10-14";90,08;519
"2020";"43";"15-19";133,76;836
"2020";"43";"20-34";140,6;3528
"2020";"43";"35-59";102,47;4751
"2020";"43";"60-79";57,18;1557
"2020";"43";"80+";49,31;410
"2020";"43";"Gesamt";92,97;12202
"2020";"44";"00-04";63,23;404
"2020";"44";"'05-09";84,15;492
"2020";"44";"'10-14";127,23;733
"2020";"44";"15-19";200,8;1255
"2020";"44";"20-34";206,56;5183
"2020";"44";"35-59";157,22;7289
"2020";"44";"60-79";96,11;2617
"2020";"44";"80+";116,54;969
"2020";"44";"Gesamt";144,32;18942
"2020";"45";"00-04";73,25;468
"2020";"45";"'05-09";106,55;623
"2020";"45";"'10-14";146,32;843
"2020";"45";"15-19";230,73;1442
"2020";"45";"20-34";252,63;6339
"2020";"45";"35-59";199,04;9228
"2020";"45";"60-79";124,02;3377
"2020";"45";"80+";167,53;1393
"2020";"45";"Gesamt";180,67;23713
"2020";"46";"00-04";83,26;532
"2020";"46";"'05-09";116,13;679
"2020";"46";"'10-14";170,1;980
"2020";"46";"15-19";260,01;1625
"2020";"46";"20-34";253,43;6359
"2020";"46";"35-59";204,82;9496
"2020";"46";"60-79";129,78;3534
"2020";"46";"80+";199,64;1660
"2020";"46";"Gesamt";189,45;24865
"2020";"47";"00-04";82,95;530
"2020";"47";"'05-09";140,08;819
"2020";"47";"'10-14";165,24;952
"2020";"47";"15-19";237,77;1486
"2020";"47";"20-34";229,04;5747
"2020";"47";"35-59";196,6;9115
"2020";"47";"60-79";126,85;3454
"2020";"47";"80+";254,72;2118
"2020";"47";"Gesamt";184,54;24221
"2020";"48";"00-04";90,15;576
"2020";"48";"'05-09";153,08;895
"2020";"48";"'10-14";183,47;1057
"2020";"48";"15-19";244,49;1528
"2020";"48";"20-34";222,78;5590
"2020";"48";"35-59";194,12;9000
"2020";"48";"60-79";125,05;3405
"2020";"48";"80+";285,51;2374
"2020";"48";"Gesamt";186,11;24426
"2020";"49";"00-04";84,51;540
"2020";"49";"'05-09";143,16;837
"2020";"49";"'10-14";194,23;1119
"2020";"49";"15-19";248,01;1550
"2020";"49";"20-34";216,64;5436
"2020";"49";"35-59";192,48;8924
"2020";"49";"60-79";127,03;3459
"2020";"49";"80+";292,72;2434
"2020";"49";"Gesamt";185,15;24301
"2020";"50";"00-04";81,7;522
"2020";"50";"'05-09";144,7;846
"2020";"50";"'10-14";198,91;1146
"2020";"50";"15-19";264,81;1655
"2020";"50";"20-34";240,23;6028
"2020";"50";"35-59";225,46;10453
"2020";"50";"60-79";155,9;4245
"2020";"50";"80+";390,02;3243
"2020";"50";"Gesamt";214,4;28139
"2020";"51";"00-04";97,04;620
"2020";"51";"'05-09";145,21;849
"2020";"51";"'10-14";184,16;1061
"2020";"51";"15-19";243,05;1519
"2020";"51";"20-34";262,15;6578
"2020";"51";"35-59";234,82;10887
"2020";"51";"60-79";168,93;4600
"2020";"51";"80+";395,91;3292
"2020";"51";"Gesamt";224,07;29408
"2020";"52";"00-04";66,05;422
"2020";"52";"'05-09";107,41;628
"2020";"52";"'10-14";118,55;683
"2020";"52";"15-19";161,44;1009
"2020";"52";"20-34";194,72;4886
"2020";"52";"35-59";182,6;8466
"2020";"52";"60-79";135,48;3689
"2020";"52";"80+";328,56;2732
"2020";"52";"Gesamt";171,57;22518
"2020";"53";"00-04";54;345
"2020";"53";"'05-09";80,73;472
"2020";"53";"'10-14";107,44;619
"2020";"53";"15-19";155,04;969
"2020";"53";"20-34";196,32;4926
"2020";"53";"35-59";173,95;8065
"2020";"53";"60-79";131;3567
"2020";"53";"80+";340,59;2832
"2020";"53";"Gesamt";166,07;21796
"2021";"01";"00-04";52,9;338
"2021";"01";"'05-09";90,99;532
"2021";"01";"'10-14";112,13;646
"2021";"01";"15-19";176,64;1104
"2021";"01";"20-34";216,2;5425
"2021";"01";"35-59";175,68;8145
"2021";"01";"60-79";129,2;3518
"2021";"01";"80+";327,72;2725
"2021";"01";"Gesamt";170,93;22434
"2021";"02";"00-04";49,14;314
"2021";"02";"'05-09";71,49;418
"2021";"02";"'10-14";91,65;528
"2021";"02";"15-19";149,76;936
"2021";"02";"20-34";175,67;4408
"2021";"02";"35-59";146,88;6810
"2021";"02";"60-79";109,62;2985
"2021";"02";"80+";307,4;2556
"2021";"02";"Gesamt";144,43;18956
"2021";"03";"00-04";48,05;307
"2021";"03";"'05-09";56,61;331
"2021";"03";"'10-14";67,52;389
"2021";"03";"15-19";112,8;705
"2021";"03";"20-34";126,29;3169
"2021";"03";"35-59";118,93;5514
"2021";"03";"60-79";86,52;2356
"2021";"03";"80+";209,14;1739
"2021";"03";"Gesamt";110,55;14510
"2021";"04";"00-04";40,22;257
"2021";"04";"'05-09";51,82;303
"2021";"04";"'10-14";52,07;300
"2021";"04";"15-19";91,2;570
"2021";"04";"20-34";113,46;2847
"2021";"04";"35-59";101,44;4703
"2021";"04";"60-79";75,06;2044
"2021";"04";"80+";155,74;1295
"2021";"04";"Gesamt";93,87;12320
"2021";"05";"00-04";43,04;275
"2021";"05";"'05-09";50,28;294
"2021";"05";"'10-14";52,42;302
"2021";"05";"15-19";81,76;511
"2021";"05";"20-34";92,58;2323
"2021";"05";"35-59";85,09;3945
"2021";"05";"60-79";59,38;1617
"2021";"05";"80+";109,8;913
"2021";"05";"Gesamt";77,56;10180
"2021";"06";"00-04";33,18;212
"2021";"06";"'05-09";42,25;247
"2021";"06";"'10-14";40,62;234
"2021";"06";"15-19";66,24;414
"2021";"06";"20-34";74,76;1876
"2021";"06";"35-59";64,19;2976
"2021";"06";"60-79";42,89;1168
"2021";"06";"80+";76,73;638
"2021";"06";"Gesamt";59,16;7765
"2021";"07";"00-04";32,55;208
"2021";"07";"'05-09";47,21;276
"2021";"07";"'10-14";44,61;257
"2021";"07";"15-19";75,84;474
"2021";"07";"20-34";75,08;1884
"2021";"07";"35-59";65,57;3040
"2021";"07";"60-79";43,67;1189
"2021";"07";"80+";58,21;484
"2021";"07";"Gesamt";59,53;7813
"2021";"08";"00-04";45,86;293
"2021";"08";"'05-09";56,78;332
"2021";"08";"'10-14";53,46;308
"2021";"08";"15-19";90,72;567
"2021";"08";"20-34";87,04;2184
"2021";"08";"35-59";74,91;3473
"2021";"08";"60-79";46,75;1273
"2021";"08";"80+";53,16;442
"2021";"08";"Gesamt";67,61;8874
"2021";"09";"00-04";56,03;358
"2021";"09";"'05-09";75,26;440
"2021";"09";"'10-14";64,92;374
"2021";"09";"15-19";94,4;590
"2021";"09";"20-34";98,96;2483
"2021";"09";"35-59";82,29;3815
"2021";"09";"60-79";47,26;1287
"2021";"09";"80+";42,21;351
"2021";"09";"Gesamt";73,91;9700
"2021";"10";"00-04";69,33;443
"2021";"10";"'05-09";101,77;595
"2021";"10";"'10-14";83,49;481
"2021";"10";"15-19";119,84;749
"2021";"10";"20-34";118,64;2977
"2021";"10";"35-59";100,38;4654
"2021";"10";"60-79";56,63;1542
"2021";"10";"80+";52,68;438
"2021";"10";"Gesamt";90,51;11879
"2021";"11";"00-04";99,38;635
"2021";"11";"'05-09";123,15;720
"2021";"11";"'10-14";115,77;667
"2021";"11";"15-19";152,96;956
"2021";"11";"20-34";151,68;3806
"2021";"11";"35-59";123,01;5703
"2021";"11";"60-79";73,01;1988
"2021";"11";"80+";57,01;474
"2021";"11";"Gesamt";113,91;14950
"2021";"12";"00-04";118,32;756
"2021";"12";"'05-09";154,62;904
"2021";"12";"'10-14";141,46;815
"2021";"12";"15-19";196,48;1228
"2021";"12";"20-34";182,77;4586
"2021";"12";"35-59";154,97;7185
"2021";"12";"60-79";91,41;2489
"2021";"12";"80+";73,36;610
"2021";"12";"Gesamt";141,56;18580
"2021";"13";"00-04";104,24;666
"2021";"13";"'05-09";119,21;697
"2021";"13";"'10-14";124,62;718
"2021";"13";"15-19";192,64;1204
"2021";"13";"20-34";178,3;4474
"2021";"13";"35-59";153,61;7122
"2021";"13";"60-79";87,15;2373
"2021";"13";"80+";69,39;577
"2021";"13";"Gesamt";135,87;17833
"2021";"14";"00-04";102,98;658
"2021";"14";"'05-09";127,76;747
"2021";"14";"'10-14";163,16;940
"2021";"14";"15-19";237,77;1486
"2021";"14";"20-34";216;5420
"2021";"14";"35-59";179,8;8336
"2021";"14";"60-79";97,72;2661
"2021";"14";"80+";69,99;582
"2021";"14";"Gesamt";158,75;20835
"2021";"15";"00-04";125,21;800
"2021";"15";"'05-09";212,43;1242
"2021";"15";"'10-14";246,47;1420
"2021";"15";"15-19";327,05;2044
"2021";"15";"20-34";248,09;6225
"2021";"15";"35-59";209,63;9719
"2021";"15";"60-79";110,8;3017
"2021";"15";"80+";79,86;664
"2021";"15";"Gesamt";191,49;25133
"2021";"16";"00-04";134,6;860
"2021";"16";"'05-09";200,45;1172
"2021";"16";"'10-14";212,28;1223
"2021";"16";"15-19";271,37;1696
"2021";"16";"20-34";240,35;6031
"2021";"16";"35-59";201,58;9346
"2021";"16";"60-79";109,26;2975
"2021";"16";"80+";72,88;606
"2021";"16";"Gesamt";182,23;23917
"2021";"17";"00-04";110,97;709
"2021";"17";"'05-09";165,22;966
"2021";"17";"'10-14";175,31;1010
"2021";"17";"15-19";225,93;1412
"2021";"17";"20-34";188,62;4733
"2021";"17";"35-59";165,41;7669
"2021";"17";"60-79";83,73;2280
"2021";"17";"80+";57,61;479
"2021";"17";"Gesamt";146,79;19266
"2021";"18";"00-04";97,35;622
"2021";"18";"'05-09";137,68;805
"2021";"18";"'10-14";147,54;850
"2021";"18";"15-19";178,24;1114
"2021";"18";"20-34";158,77;3984
"2021";"18";"35-59";130,97;6072
"2021";"18";"60-79";68,42;1863
"2021";"18";"80+";51,23;426
"2021";"18";"Gesamt";119,99;15749
"2021";"19";"00-04";71,06;454
"2021";"19";"'05-09";110,15;644
"2021";"19";"'10-14";114,38;659
"2021";"19";"15-19";127,68;798
"2021";"19";"20-34";110,91;2783
"2021";"19";"35-59";90,44;4193
"2021";"19";"60-79";48,07;1309
"2021";"19";"80+";34,88;290
"2021";"19";"Gesamt";84,86;11137
"2021";"20";"00-04";51,49;329
"2021";"20";"'05-09";85,35;499
"2021";"20";"'10-14";87,48;504
"2021";"20";"15-19";97,12;607
"2021";"20";"20-34";79,95;2006
"2021";"20";"35-59";61,49;2851
"2021";"20";"60-79";30,33;826
"2021";"20";"80+";30,67;255
"2021";"20";"Gesamt";60,05;7881
