"Meldejahr";"Meldewoche";"Altersgruppe";"Inzidenz";"Anzahl"
"2020";"30";"Gesamt";5,45;715
"2020";"31";"00-04";3,6;23
"2020";"31";"'05-09";2,74;16
"2020";"31";"'10-14";4,51;26
"2020";"31";"15-19";6,08;38
"2020";"31";"20-34";8,73;219
"2020";"31";"35-59";6,34;294
"2020";"31";"60-79";1,58;43
"2020";"31";"80+";2,89;24
"2020";"31";"Gesamt";5,2;683
"2020";"32";"00-04";3,29;21
"2020";"32";"'05-09";2,74;16
"2020";"32";"'10-14";3,47;20
"2020";"32";"15-19";7,52;47
"2020";"32";"20-34";11,12;279
"2020";"32";"35-59";5,8;269
"2020";"32";"60-79";1,62;44
"2020";"32";"80+";0,96;8
"2020";"32";"Gesamt";5,36;704
"2020";"33";"00-04";5,01;32
"2020";"33";"'05-09";5,64;33
"2020";"33";"'10-14";8,16;47
"2020";"33";"15-19";18,88;118
"2020";"33";"20-34";21,48;539
"2020";"33";"35-59";8,95;415
"2020";"33";"60-79";2,5;68
"2020";"33";"80+";2,29;19
"2020";"33";"Gesamt";9,68;1271
"2020";"34";"00-04";7,36;47
"2020";"34";"'05-09";14,88;87
"2020";"34";"'10-14";21,35;123
"2020";"34";"15-19";42,56;266
"2020";"34";"20-34";32,8;823
"2020";"34";"35-59";14,08;653
"2020";"34";"60-79";3,01;82
"2020";"34";"80+";2,16;18
"2020";"34";"Gesamt";16;2100
"2020";"35";"00-04";9,23;59
"2020";"35";"'05-09";16,76;98
"2020";"35";"'10-14";24,82;143
"2020";"35";"15-19";40,48;253
"2020";"35";"20-34";32,8;823
"2020";"35";"35-59";14,62;678
"2020";"35";"60-79";3,05;83
"2020";"35";"80+";3,13;26
"2020";"35";"Gesamt";16,5;2165
"2020";"36";"00-04";10,64;68
"2020";"36";"'05-09";17,79;104
"2020";"36";"'10-14";23,26;134
"2020";"36";"15-19";35,04;219
"2020";"36";"20-34";32,76;822
"2020";"36";"35-59";16,82;780
"2020";"36";"60-79";3,71;101
"2020";"36";"80+";2,29;19
"2020";"36";"Gesamt";17,12;2247
"2020";"37";"00-04";11,58;74
"2020";"37";"'05-09";16,59;97
"2020";"37";"'10-14";23,61;136
"2020";"37";"15-19";44,8;280
"2020";"37";"20-34";37,58;943
"2020";"37";"35-59";18,94;878
"2020";"37";"60-79";7,38;201
"2020";"37";"80+";6,01;50
"2020";"37";"Gesamt";20,26;2659
"2020";"38";"00-04";12,99;83
"2020";"38";"'05-09";17,62;103
"2020";"38";"'10-14";20,83;120
"2020";"38";"15-19";37,76;236
"2020";"38";"20-34";42,76;1073
"2020";"38";"35-59";21,22;984
"2020";"38";"60-79";9,84;268
"2020";"38";"80+";7,46;62
"2020";"38";"Gesamt";22,32;2929
"2020";"39";"00-04";11,43;73
"2020";"39";"'05-09";14,71;86
"2020";"39";"'10-14";14,41;83
"2020";"39";"15-19";23,2;145
"2020";"39";"20-34";31,2;783
"2020";"39";"35-59";17,79;825
"2020";"39";"60-79";8,41;229
"2020";"39";"80+";6,86;57
"2020";"39";"Gesamt";17,4;2284
"2020";"40";"00-04";7,51;48
"2020";"40";"'05-09";9,58;56
"2020";"40";"'10-14";13,19;76
"2020";"40";"15-19";28,32;177
"2020";"40";"20-34";31,4;788
"2020";"40";"35-59";18,12;840
"2020";"40";"60-79";10,1;275
"2020";"40";"80+";6,98;58
"2020";"40";"Gesamt";17,67;2319
"2020";"41";"00-04";14,56;93
"2020";"41";"'05-09";11,8;69
"2020";"41";"'10-14";24,65;142
"2020";"41";"15-19";46,08;288
"2020";"41";"20-34";45,15;1133
"2020";"41";"35-59";29,57;1371
"2020";"41";"60-79";16,12;439
"2020";"41";"80+";18,04;150
"2020";"41";"Gesamt";28,08;3685
"2020";"42";"00-04";20,66;132
"2020";"42";"'05-09";20,01;117
"2020";"42";"'10-14";51,55;297
"2020";"42";"15-19";87,2;545
"2020";"42";"20-34";79,67;1999
"2020";"42";"35-59";53,28;2470
"2020";"42";"60-79";29,34;799
"2020";"42";"80+";31,87;265
"2020";"42";"Gesamt";50,5;6628
"2020";"43";"00-04";41,32;264
"2020";"43";"'05-09";57,64;337
"2020";"43";"'10-14";90,08;519
"2020";"43";"15-19";133,76;836
"2020";"43";"20-34";140,68;3530
"2020";"43";"35-59";102,45;4750
"2020";"43";"60-79";57,14;1556
"2020";"43";"80+";49,31;410
"2020";"43";"Gesamt";92,97;12202
"2020";"44";"00-04";63,39;405
"2020";"44";"'05-09";84,15;492
"2020";"44";"'10-14";127,23;733
"2020";"44";"15-19";200,8;1255
"2020";"44";"20-34";206,56;5183
"2020";"44";"35-59";157,3;7293
"2020";"44";"60-79";96,14;2618
"2020";"44";"80+";116,54;969
"2020";"44";"Gesamt";144,37;18948
"2020";"45";"00-04";73,4;469
"2020";"45";"'05-09";106,38;622
"2020";"45";"'10-14";146,15;842
"2020";"45";"15-19";230,73;1442
"2020";"45";"20-34";252,55;6337
"2020";"45";"35-59";198,99;9226
"2020";"45";"60-79";124,02;3377
"2020";"45";"80+";167,53;1393
"2020";"45";"Gesamt";180,64;23708
"2020";"46";"00-04";83,42;533
"2020";"46";"'05-09";116,13;679
"2020";"46";"'10-14";170,1;980
"2020";"46";"15-19";259,85;1624
"2020";"46";"20-34";253,47;6360
"2020";"46";"35-59";204,75;9493
"2020";"46";"60-79";129,71;3532
"2020";"46";"80+";199,76;1661
"2020";"46";"Gesamt";189,43;24862
"2020";"47";"00-04";82,79;529
"2020";"47";"'05-09";139,74;817
"2020";"47";"'10-14";165,07;951
"2020";"47";"15-19";237,77;1486
"2020";"47";"20-34";229;5746
"2020";"47";"35-59";196,54;9112
"2020";"47";"60-79";126,88;3455
"2020";"47";"80+";254,36;2115
"2020";"47";"Gesamt";184,47;24211
"2020";"48";"00-04";89,99;575
"2020";"48";"'05-09";152,91;894
"2020";"48";"'10-14";183,12;1055
"2020";"48";"15-19";244,49;1528
"2020";"48";"20-34";222,66;5587
"2020";"48";"35-59";193,93;8991
"2020";"48";"60-79";124,97;3403
"2020";"48";"80+";285,27;2372
"2020";"48";"Gesamt";185,95;24406
"2020";"49";"00-04";84,51;540
"2020";"49";"'05-09";142,99;836
"2020";"49";"'10-14";193,88;1117
"2020";"49";"15-19";248,01;1550
"2020";"49";"20-34";216,56;5434
"2020";"49";"35-59";192,44;8922
"2020";"49";"60-79";127,03;3459
"2020";"49";"80+";292,48;2432
"2020";"49";"Gesamt";185,09;24292
"2020";"50";"00-04";81,7;522
"2020";"50";"'05-09";144,7;846
"2020";"50";"'10-14";198,74;1145
"2020";"50";"15-19";264,81;1655
"2020";"50";"20-34";240,31;6030
"2020";"50";"35-59";225,48;10454
"2020";"50";"60-79";156,01;4248
"2020";"50";"80+";390,14;3244
"2020";"50";"Gesamt";214,44;28145
"2020";"51";"00-04";97,04;620
"2020";"51";"'05-09";145,38;850
"2020";"51";"'10-14";183,81;1059
"2020";"51";"15-19";242,89;1518
"2020";"51";"20-34";262,31;6582
"2020";"51";"35-59";234,89;10890
"2020";"51";"60-79";169,04;4603
"2020";"51";"80+";396,63;3298
"2020";"51";"Gesamt";224,17;29422
"2020";"52";"00-04";66,2;423
"2020";"52";"'05-09";107,24;627
"2020";"52";"'10-14";118,72;684
"2020";"52";"15-19";161,44;1009
"2020";"52";"20-34";194,76;4887
"2020";"52";"35-59";182,47;8460
"2020";"52";"60-79";135,55;3691
"2020";"52";"80+";328,68;2733
"2020";"52";"Gesamt";171,56;22517
"2020";"53";"00-04";54;345
"2020";"53";"'05-09";80,73;472
"2020";"53";"'10-14";107,44;619
"2020";"53";"15-19";155,2;970
"2020";"53";"20-34";196,24;4924
"2020";"53";"35-59";173,93;8064
"2020";"53";"60-79";130,96;3566
"2020";"53";"80+";340,71;2833
"2020";"53";"Gesamt";166,05;21794
"2021";"01";"00-04";52,9;338
"2021";"01";"'05-09";90,99;532
"2021";"01";"'10-14";112,13;646
"2021";"01";"15-19";176,8;1105
"2021";"01";"20-34";216,2;5425
"2021";"01";"35-59";175,72;8147
"2021";"01";"60-79";129,27;3520
"2021";"01";"80+";327,6;2724
"2021";"01";"Gesamt";170,96;22438
"2021";"02";"00-04";49,14;314
"2021";"02";"'05-09";71,49;418
"2021";"02";"'10-14";91,47;527
"2021";"02";"15-19";149,76;936
"2021";"02";"20-34";175,71;4409
"2021";"02";"35-59";146,82;6807
"2021";"02";"60-79";109,62;2985
"2021";"02";"80+";307,4;2556
"2021";"02";"Gesamt";144,41;18953
"2021";"03";"00-04";47,89;306
"2021";"03";"'05-09";56,61;331
"2021";"03";"'10-14";67,52;389
"2021";"03";"15-19";112,8;705
"2021";"03";"20-34";126,25;3168
"2021";"03";"35-59";118,95;5515
"2021";"03";"60-79";86,49;2355
"2021";"03";"80+";209,14;1739
"2021";"03";"Gesamt";110,54;14508
"2021";"04";"00-04";40,22;257
"2021";"04";"'05-09";51,82;303
"2021";"04";"'10-14";52,07;300
"2021";"04";"15-19";91,2;570
"2021";"04";"20-34";113,54;2849
"2021";"04";"35-59";101,48;4705
"2021";"04";"60-79";75,1;2045
"2021";"04";"80+";156,1;1298
"2021";"04";"Gesamt";93,93;12328
"2021";"05";"00-04";43,04;275
"2021";"05";"'05-09";50,28;294
"2021";"05";"'10-14";52,42;302
"2021";"05";"15-19";81,92;512
"2021";"05";"20-34";92,58;2323
"2021";"05";"35-59";85,05;3943
"2021";"05";"60-79";59,35;1616
"2021";"05";"80+";109,8;913
"2021";"05";"Gesamt";77,55;10178
"2021";"06";"00-04";33,02;211
"2021";"06";"'05-09";42,25;247
"2021";"06";"'10-14";40,62;234
"2021";"06";"15-19";66,24;414
"2021";"06";"20-34";74,76;1876
"2021";"06";"35-59";64,17;2975
"2021";"06";"60-79";42,93;1169
"2021";"06";"80+";76,61;637
"2021";"06";"Gesamt";59,15;7763
"2021";"07";"00-04";32,55;208
"2021";"07";"'05-09";47,03;275
"2021";"07";"'10-14";44,78;258
"2021";"07";"15-19";75,84;474
"2021";"07";"20-34";74,96;1881
"2021";"07";"35-59";65,57;3040
"2021";"07";"60-79";43,63;1188
"2021";"07";"80+";58,21;484
"2021";"07";"Gesamt";59,5;7809
"2021";"08";"00-04";45,86;293
"2021";"08";"'05-09";56,61;331
"2021";"08";"'10-14";53,46;308
"2021";"08";"15-19";90,72;567
"2021";"08";"20-34";87,04;2184
"2021";"08";"35-59";74,95;3475
"2021";"08";"60-79";46,82;1275
"2021";"08";"80+";52,68;438
"2021";"08";"Gesamt";67,61;8873
"2021";"09";"00-04";56,03;358
"2021";"09";"'05-09";75,43;441
"2021";"09";"'10-14";64,92;374
"2021";"09";"15-19";94,56;591
"2021";"09";"20-34";98,92;2482
"2021";"09";"35-59";82,33;3817
"2021";"09";"60-79";47,34;1289
"2021";"09";"80+";42,09;350
"2021";"09";"Gesamt";73,94;9704
"2021";"10";"00-04";69,33;443
"2021";"10";"'05-09";101,77;595
"2021";"10";"'10-14";83,49;481
"2021";"10";"15-19";119,84;749
"2021";"10";"20-34";118,6;2976
"2021";"10";"35-59";100,4;4655
"2021";"10";"60-79";56,63;1542
"2021";"10";"80+";52,68;438
"2021";"10";"Gesamt";90,51;11879
"2021";"11";"00-04";99,54;636
"2021";"11";"'05-09";123,15;720
"2021";"11";"'10-14";115,95;668
"2021";"11";"15-19";152,8;955
"2021";"11";"20-34";151,72;3807
"2021";"11";"35-59";123,09;5707
"2021";"11";"60-79";73,08;1990
"2021";"11";"80+";57,13;475
"2021";"11";"Gesamt";113,98;14959
"2021";"12";"00-04";118,32;756
"2021";"12";"'05-09";154,62;904
"2021";"12";"'10-14";141,46;815
"2021";"12";"15-19";196,48;1228
"2021";"12";"20-34";182,81;4587
"2021";"12";"35-59";155,19;7195
"2021";"12";"60-79";91,26;2485
"2021";"12";"80+";73,6;612
"2021";"12";"Gesamt";141,63;18589
"2021";"13";"00-04";104,08;665
"2021";"13";"'05-09";119,04;696
"2021";"13";"'10-14";124,62;718
"2021";"13";"15-19";192,96;1206
"2021";"13";"20-34";178,18;4471
"2021";"13";"35-59";153,79;7130
"2021";"13";"60-79";87,22;2375
"2021";"13";"80+";69,27;576
"2021";"13";"Gesamt";135,93;17840
"2021";"14";"00-04";102,98;658
"2021";"14";"'05-09";127,76;747
"2021";"14";"'10-14";163,51;942
"2021";"14";"15-19";238,57;1491
"2021";"14";"20-34";216;5420
"2021";"14";"35-59";179,91;8341
"2021";"14";"60-79";97,91;2666
"2021";"14";"80+";70,11;583
"2021";"14";"Gesamt";158,88;20853
"2021";"15";"00-04";124,89;798
"2021";"15";"'05-09";212,77;1244
"2021";"15";"'10-14";246,65;1421
"2021";"15";"15-19";327,05;2044
"2021";"15";"20-34";248,96;6247
"2021";"15";"35-59";209,99;9736
"2021";"15";"60-79";110,83;3018
"2021";"15";"80+";80,34;668
"2021";"15";"Gesamt";191,84;25178
"2021";"16";"00-04";134,6;860
"2021";"16";"'05-09";200,28;1171
"2021";"16";"'10-14";213,32;1229
"2021";"16";"15-19";271,69;1698
"2021";"16";"20-34";240,83;6043
"2021";"16";"35-59";201,78;9355
"2021";"16";"60-79";109,37;2978
"2021";"16";"80+";73,12;608
"2021";"16";"Gesamt";182,5;23953
"2021";"17";"00-04";110,81;708
"2021";"17";"'05-09";165,39;967
"2021";"17";"'10-14";174,61;1006
"2021";"17";"15-19";226,41;1415
"2021";"17";"20-34";188,5;4730
"2021";"17";"35-59";165,76;7685
"2021";"17";"60-79";83,84;2283
"2021";"17";"80+";57,61;479
"2021";"17";"Gesamt";146,94;19285
"2021";"18";"00-04";96,41;616
"2021";"18";"'05-09";137,34;803
"2021";"18";"'10-14";146,15;842
"2021";"18";"15-19";177,28;1108
"2021";"18";"20-34";158,46;3976
"2021";"18";"35-59";130,58;6054
"2021";"18";"60-79";68,78;1873
"2021";"18";"80+";51,95;432
"2021";"18";"Gesamt";119,8;15724
