"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser"
Midtjylland;2020-08-19;F;12;0;0;627;15871;2774
Nordjylland;2020-08-19;F;6;0;0;627;15877;2774
Sjælland;2020-08-19;F;1;0;0;627;15878;2774
Syddanmark;2020-08-19;F;7;1;1;628;15885;2775
Hovedstaden;2020-08-19;M;23;0;1;628;15908;2776
Midtjylland;2020-08-19;M;15;0;1;628;15923;2777
Nordjylland;2020-08-19;M;2;0;0;628;15925;2777
Sjælland;2020-08-19;M;3;0;0;628;15928;2777
Syddanmark;2020-08-19;M;6;0;0;628;15934;2777
Hovedstaden;2020-08-20;F;10;0;1;628;15944;2778
Midtjylland;2020-08-20;F;15;0;1;628;15959;2779
Nordjylland;2020-08-20;F;1;0;0;628;15960;2779
Sjælland;2020-08-20;F;4;0;0;628;15964;2779
Syddanmark;2020-08-20;F;4;0;0;628;15968;2779
Hovedstaden;2020-08-20;M;14;0;0;628;15982;2779
Midtjylland;2020-08-20;M;16;0;1;628;15998;2780
Nordjylland;2020-08-20;M;3;0;0;628;16001;2780
Sjælland;2020-08-20;M;7;0;1;628;16008;2781
Syddanmark;2020-08-20;M;7;0;0;628;16015;2781
Hovedstaden;2020-08-21;F;6;0;0;628;16021;2781
Midtjylland;2020-08-21;F;14;0;1;628;16035;2782
Nordjylland;2020-08-21;F;4;0;1;628;16039;2783
Sjælland;2020-08-21;F;3;0;0;628;16042;2783
Syddanmark;2020-08-21;F;5;0;0;628;16047;2783
Hovedstaden;2020-08-21;M;22;0;0;628;16069;2783
Midtjylland;2020-08-21;M;13;0;0;628;16082;2783
Nordjylland;2020-08-21;M;3;0;0;628;16085;2783
Sjælland;2020-08-21;M;2;0;0;628;16087;2783
Syddanmark;2020-08-21;M;10;0;0;628;16097;2783
Hovedstaden;2020-08-22;F;18;0;0;628;16115;2783
Midtjylland;2020-08-22;F;17;0;0;628;16132;2783
Nordjylland;2020-08-22;F;4;0;0;628;16136;2783
Sjælland;2020-08-22;F;2;0;0;628;16138;2783
Syddanmark;2020-08-22;F;11;0;1;628;16149;2784
Hovedstaden;2020-08-22;M;11;0;0;628;16160;2784
Midtjylland;2020-08-22;M;12;0;0;628;16172;2784
Nordjylland;2020-08-22;M;2;0;1;628;16174;2785
Sjælland;2020-08-22;M;3;0;2;628;16177;2787
Syddanmark;2020-08-22;M;8;0;1;628;16185;2788
Hovedstaden;2020-08-23;F;11;0;0;628;16196;2788
Midtjylland;2020-08-23;F;13;0;0;628;16209;2788
Nordjylland;2020-08-23;F;6;0;0;628;16215;2788
Sjælland;2020-08-23;F;1;0;0;628;16216;2788
Syddanmark;2020-08-23;F;7;0;0;628;16223;2788
Hovedstaden;2020-08-23;M;12;0;1;628;16235;2789
Midtjylland;2020-08-23;M;10;0;0;628;16245;2789
Nordjylland;2020-08-23;M;2;1;1;629;16247;2790
Sjælland;2020-08-23;M;3;0;0;629;16250;2790
Syddanmark;2020-08-23;M;8;0;0;629;16258;2790
Hovedstaden;2020-08-24;F;11;0;1;629;16269;2791
Midtjylland;2020-08-24;F;15;0;0;629;16284;2791
Nordjylland;2020-08-24;F;3;0;0;629;16287;2791
Sjælland;2020-08-24;F;2;0;0;629;16289;2791
Syddanmark;2020-08-24;F;4;0;0;629;16293;2791
Hovedstaden;2020-08-24;M;14;0;2;629;16307;2793
Midtjylland;2020-08-24;M;14;0;2;629;16321;2795
Nordjylland;2020-08-24;M;3;0;0;629;16324;2795
Sjælland;2020-08-24;M;4;0;0;629;16328;2795
Syddanmark;2020-08-24;M;2;0;0;629;16330;2795
Hovedstaden;2020-08-25;F;12;0;1;629;16342;2796
Midtjylland;2020-08-25;F;10;0;0;629;16352;2796
Nordjylland;2020-08-25;F;4;0;0;629;16356;2796
Sjælland;2020-08-25;F;3;0;0;629;16359;2796
Syddanmark;2020-08-25;F;6;0;0;629;16365;2796
Hovedstaden;2020-08-25;M;23;0;0;629;16388;2796
Midtjylland;2020-08-25;M;12;0;1;629;16400;2797
Nordjylland;2020-08-25;M;5;0;0;629;16405;2797
Sjælland;2020-08-25;M;1;0;0;629;16406;2797
Syddanmark;2020-08-25;M;4;0;0;629;16410;2797
Hovedstaden;2020-08-26;F;21;0;1;629;16431;2798
Midtjylland;2020-08-26;F;9;0;0;629;16440;2798
Nordjylland;2020-08-26;F;1;0;0;629;16441;2798
Sjælland;2020-08-26;F;4;0;0;629;16445;2798
Syddanmark;2020-08-26;F;4;0;0;629;16449;2798
Hovedstaden;2020-08-26;M;16;0;0;629;16465;2798
Midtjylland;2020-08-26;M;11;0;0;629;16476;2798
Nordjylland;2020-08-26;M;3;0;1;629;16479;2799
Sjælland;2020-08-26;M;5;0;1;629;16484;2800
Syddanmark;2020-08-26;M;6;0;0;629;16490;2800
Hovedstaden;2020-08-27;F;7;0;0;629;16497;2800
Midtjylland;2020-08-27;F;10;0;0;629;16507;2800
Nordjylland;2020-08-27;F;1;0;0;629;16508;2800
Sjælland;2020-08-27;F;2;0;0;629;16510;2800
Syddanmark;2020-08-27;F;6;0;1;629;16516;2801
Hovedstaden;2020-08-27;M;16;0;1;629;16532;2802
Midtjylland;2020-08-27;M;10;0;0;629;16542;2802
Nordjylland;2020-08-27;M;3;0;0;629;16545;2802
Sjælland;2020-08-27;M;5;0;0;629;16550;2802
Syddanmark;2020-08-27;M;9;0;0;629;16559;2802
Hovedstaden;2020-08-28;F;18;0;0;629;16577;2802
Midtjylland;2020-08-28;F;13;0;1;629;16590;2803
Nordjylland;2020-08-28;F;4;0;1;629;16594;2804
Sjælland;2020-08-28;F;4;0;1;629;16598;2805
Syddanmark;2020-08-28;F;7;0;0;629;16605;2805
Hovedstaden;2020-08-28;M;24;0;1;629;16629;2806
Midtjylland;2020-08-28;M;12;0;0;629;16641;2806
Nordjylland;2020-08-28;M;5;0;1;629;16646;2807
Sjælland;2020-08-28;M;5;0;0;629;16651;2807
Syddanmark;2020-08-28;M;15;0;0;629;16666;2807
Hovedstaden;2020-08-29;F;15;0;1;629;16681;2808
Midtjylland;2020-08-29;F;6;0;0;629;16687;2808
Nordjylland;2020-08-29;F;5;0;0;629;16692;2808
Sjælland;2020-08-29;F;1;0;0;629;16693;2808
Syddanmark;2020-08-29;F;10;0;0;629;16703;2808
Hovedstaden;2020-08-29;M;22;0;2;629;16725;2810
Midtjylland;2020-08-29;M;12;0;1;629;16737;2811
Nordjylland;2020-08-29;M;6;0;0;629;16743;2811
Sjælland;2020-08-29;M;1;0;0;629;16744;2811
Syddanmark;2020-08-29;M;4;0;0;629;16748;2811
Hovedstaden;2020-08-30;F;23;0;4;629;16771;2815
Midtjylland;2020-08-30;F;11;0;1;629;16782;2816
Nordjylland;2020-08-30;F;3;0;0;629;16785;2816
Sjælland;2020-08-30;F;1;0;0;629;16786;2816
Syddanmark;2020-08-30;F;11;0;1;629;16797;2817
Hovedstaden;2020-08-30;M;27;0;1;629;16824;2818
Midtjylland;2020-08-30;M;12;0;0;629;16836;2818
Nordjylland;2020-08-30;M;3;0;0;629;16839;2818
Sjælland;2020-08-30;M;4;0;0;629;16843;2818
Syddanmark;2020-08-30;M;8;0;0;629;16851;2818
Hovedstaden;2020-08-31;F;31;0;1;629;16882;2819
Midtjylland;2020-08-31;F;10;0;0;629;16892;2819
Sjælland;2020-08-31;F;2;0;0;629;16894;2819
Syddanmark;2020-08-31;F;14;0;2;629;16908;2821
Hovedstaden;2020-08-31;M;36;0;0;629;16944;2821
Midtjylland;2020-08-31;M;8;0;1;629;16952;2822
Nordjylland;2020-08-31;M;3;0;0;629;16955;2822
Sjælland;2020-08-31;M;7;0;0;629;16962;2822
Syddanmark;2020-08-31;M;8;0;1;629;16970;2823
Hovedstaden;2020-09-01;F;39;0;1;629;17009;2824
Midtjylland;2020-09-01;F;19;0;0;629;17028;2824
Nordjylland;2020-09-01;F;3;0;0;629;17031;2824
Sjælland;2020-09-01;F;6;0;0;629;17037;2824
Syddanmark;2020-09-01;F;26;0;1;629;17063;2825
Hovedstaden;2020-09-01;M;52;0;1;629;17115;2826
Midtjylland;2020-09-01;M;14;0;0;629;17129;2826
Nordjylland;2020-09-01;M;4;0;0;629;17133;2826
Sjælland;2020-09-01;M;10;0;0;629;17143;2826
Syddanmark;2020-09-01;M;25;0;2;629;17168;2828
Hovedstaden;2020-09-02;F;37;0;3;629;17205;2831
Midtjylland;2020-09-02;F;6;0;0;629;17211;2831
Nordjylland;2020-09-02;F;2;0;0;629;17213;2831
Sjælland;2020-09-02;F;5;0;0;629;17218;2831
Syddanmark;2020-09-02;F;18;0;0;629;17236;2831
Hovedstaden;2020-09-02;M;48;0;8;629;17284;2839
Midtjylland;2020-09-02;M;11;0;1;629;17295;2840
Nordjylland;2020-09-02;M;1;0;0;629;17296;2840
Sjælland;2020-09-02;M;9;0;0;629;17305;2840
Syddanmark;2020-09-02;M;18;0;1;629;17323;2841
Hovedstaden;2020-09-03;F;53;0;3;629;17376;2844
Midtjylland;2020-09-03;F;10;0;1;629;17386;2845
Nordjylland;2020-09-03;F;4;0;0;629;17390;2845
Sjælland;2020-09-03;F;6;0;0;629;17396;2845
Syddanmark;2020-09-03;F;20;0;0;629;17416;2845
Hovedstaden;2020-09-03;M;62;0;3;629;17478;2848
Midtjylland;2020-09-03;M;6;0;1;629;17484;2849
Nordjylland;2020-09-03;M;7;0;0;629;17491;2849
Sjælland;2020-09-03;M;9;0;1;629;17500;2850
Syddanmark;2020-09-03;M;15;0;0;629;17515;2850
Hovedstaden;2020-09-04;F;68;1;3;630;17583;2853
Midtjylland;2020-09-04;F;10;0;0;630;17593;2853
Nordjylland;2020-09-04;F;8;0;0;630;17601;2853
Sjælland;2020-09-04;F;8;0;1;630;17609;2854
Syddanmark;2020-09-04;F;12;0;0;630;17621;2854
Hovedstaden;2020-09-04;M;47;1;1;631;17668;2855
Midtjylland;2020-09-04;M;11;0;2;631;17679;2857
Nordjylland;2020-09-04;M;7;0;1;631;17686;2858
Sjælland;2020-09-04;M;15;0;1;631;17701;2859
Syddanmark;2020-09-04;M;14;0;0;631;17715;2859
Hovedstaden;2020-09-05;F;49;0;3;631;17764;2862
Midtjylland;2020-09-05;F;8;0;0;631;17772;2862
Nordjylland;2020-09-05;F;4;0;2;631;17776;2864
Sjælland;2020-09-05;F;5;0;0;631;17781;2864
Syddanmark;2020-09-05;F;24;0;0;631;17805;2864
Hovedstaden;2020-09-05;M;54;0;1;631;17859;2865
Midtjylland;2020-09-05;M;6;0;1;631;17865;2866
Nordjylland;2020-09-05;M;8;0;0;631;17873;2866
Sjælland;2020-09-05;M;12;0;0;631;17885;2866
Syddanmark;2020-09-05;M;27;0;2;631;17912;2868
Hovedstaden;2020-09-06;F;89;1;2;632;18001;2870
Midtjylland;2020-09-06;F;13;0;1;632;18014;2871
Nordjylland;2020-09-06;F;7;0;0;632;18021;2871
Sjælland;2020-09-06;F;9;0;1;632;18030;2872
Syddanmark;2020-09-06;F;9;0;0;632;18039;2872
Hovedstaden;2020-09-06;M;62;0;3;632;18101;2875
Midtjylland;2020-09-06;M;5;0;1;632;18106;2876
Nordjylland;2020-09-06;M;9;0;1;632;18115;2877
Sjælland;2020-09-06;M;9;0;0;632;18124;2877
Syddanmark;2020-09-06;M;10;0;0;632;18134;2877
Hovedstaden;2020-09-07;F;79;0;3;632;18213;2880
Midtjylland;2020-09-07;F;14;0;2;632;18227;2882
Nordjylland;2020-09-07;F;16;0;2;632;18243;2884
Sjælland;2020-09-07;F;41;0;2;632;18284;2886
Syddanmark;2020-09-07;F;13;0;0;632;18297;2886
Hovedstaden;2020-09-07;M;79;1;3;633;18376;2889
Midtjylland;2020-09-07;M;6;0;0;633;18382;2889
Nordjylland;2020-09-07;M;11;0;0;633;18393;2889
Sjælland;2020-09-07;M;25;0;1;633;18418;2890
Syddanmark;2020-09-07;M;11;0;0;633;18429;2890
Hovedstaden;2020-09-08;F;75;0;3;633;18504;2893
Midtjylland;2020-09-08;F;26;0;3;633;18530;2896
Nordjylland;2020-09-08;F;11;0;1;633;18541;2897
Sjælland;2020-09-08;F;25;0;1;633;18566;2898
Syddanmark;2020-09-08;F;32;0;0;633;18598;2898
Hovedstaden;2020-09-08;M;82;0;2;633;18680;2900
Midtjylland;2020-09-08;M;15;0;0;633;18695;2900
Nordjylland;2020-09-08;M;13;1;1;634;18708;2901
Sjælland;2020-09-08;M;25;0;1;634;18733;2902
Syddanmark;2020-09-08;M;23;1;2;635;18756;2904
Hovedstaden;2020-09-09;F;66;0;3;635;18822;2907
Midtjylland;2020-09-09;F;16;0;1;635;18838;2908
Nordjylland;2020-09-09;F;14;0;0;635;18852;2908
Sjælland;2020-09-09;F;7;0;0;635;18859;2908
Syddanmark;2020-09-09;F;30;0;0;635;18889;2908
Hovedstaden;2020-09-09;M;89;1;5;636;18978;2913
Midtjylland;2020-09-09;M;12;0;1;636;18990;2914
Nordjylland;2020-09-09;M;15;0;0;636;19005;2914
Sjælland;2020-09-09;M;17;0;1;636;19022;2915
Syddanmark;2020-09-09;M;25;0;2;636;19047;2917
Hovedstaden;2020-09-10;F;101;2;5;638;19148;2922
Midtjylland;2020-09-10;F;8;0;0;638;19156;2922
Nordjylland;2020-09-10;F;18;0;0;638;19174;2922
Sjælland;2020-09-10;F;30;0;1;638;19204;2923
Syddanmark;2020-09-10;F;35;0;1;638;19239;2924
Hovedstaden;2020-09-10;M;96;2;8;640;19335;2932
Midtjylland;2020-09-10;M;20;0;0;640;19355;2932
Nordjylland;2020-09-10;M;19;1;1;641;19374;2933
Sjælland;2020-09-10;M;20;0;0;641;19394;2933
Syddanmark;2020-09-10;M;20;0;2;641;19414;2935
Hovedstaden;2020-09-11;F;93;1;3;642;19507;2938
Midtjylland;2020-09-11;F;28;0;0;642;19535;2938
Nordjylland;2020-09-11;F;21;0;1;642;19556;2939
Sjælland;2020-09-11;F;10;0;0;642;19566;2939
Syddanmark;2020-09-11;F;21;0;0;642;19587;2939
Hovedstaden;2020-09-11;M;76;0;4;642;19663;2943
Midtjylland;2020-09-11;M;43;0;5;642;19706;2948
Nordjylland;2020-09-11;M;22;0;0;642;19728;2948
Sjælland;2020-09-11;M;11;0;0;642;19739;2948
Syddanmark;2020-09-11;M;21;0;1;642;19760;2949
Hovedstaden;2020-09-12;F;89;0;3;642;19849;2952
Midtjylland;2020-09-12;F;14;0;1;642;19863;2953
Nordjylland;2020-09-12;F;12;0;0;642;19875;2953
Sjælland;2020-09-12;F;11;0;0;642;19886;2953
Syddanmark;2020-09-12;F;20;0;0;642;19906;2953
Hovedstaden;2020-09-12;M;85;2;4;644;19991;2957
Midtjylland;2020-09-12;M;15;0;1;644;20006;2958
Nordjylland;2020-09-12;M;19;1;1;645;20025;2959
Sjælland;2020-09-12;M;12;0;0;645;20037;2959
Syddanmark;2020-09-12;M;24;0;1;645;20061;2960
Hovedstaden;2020-09-13;F;82;0;6;645;20143;2966
Midtjylland;2020-09-13;F;7;0;0;645;20150;2966
Nordjylland;2020-09-13;F;19;0;0;645;20169;2966
Sjælland;2020-09-13;F;8;1;1;646;20177;2967
Syddanmark;2020-09-13;F;20;0;1;646;20197;2968
Hovedstaden;2020-09-13;M;87;1;4;647;20284;2972
Midtjylland;2020-09-13;M;9;0;0;647;20293;2972
Nordjylland;2020-09-13;M;23;0;3;647;20316;2975
Sjælland;2020-09-13;M;9;0;1;647;20325;2976
Syddanmark;2020-09-13;M;32;1;1;648;20357;2977
Hovedstaden;2020-09-14;F;114;0;3;648;20471;2980
Midtjylland;2020-09-14;F;18;0;0;648;20489;2980
Nordjylland;2020-09-14;F;19;0;1;648;20508;2981
Sjælland;2020-09-14;F;16;0;2;648;20524;2983
Syddanmark;2020-09-14;F;20;0;1;648;20544;2984
Hovedstaden;2020-09-14;M;107;0;5;648;20651;2989
Midtjylland;2020-09-14;M;18;0;1;648;20669;2990
Nordjylland;2020-09-14;M;29;1;3;649;20698;2993
Sjælland;2020-09-14;M;15;0;0;649;20713;2993
Syddanmark;2020-09-14;M;22;0;1;649;20735;2994
Hovedstaden;2020-09-15;F;136;0;7;649;20871;3001
Midtjylland;2020-09-15;F;22;0;3;649;20893;3004
Nordjylland;2020-09-15;F;32;0;2;649;20925;3006
Sjælland;2020-09-15;F;17;0;0;649;20942;3006
Syddanmark;2020-09-15;F;29;0;1;649;20971;3007
Hovedstaden;2020-09-15;M;104;0;4;649;21075;3011
Midtjylland;2020-09-15;M;25;0;3;649;21100;3014
Nordjylland;2020-09-15;M;29;0;1;649;21129;3015
Sjælland;2020-09-15;M;20;0;3;649;21149;3018
Syddanmark;2020-09-15;M;21;0;0;649;21170;3018
Hovedstaden;2020-09-16;F;150;2;12;651;21320;3030
Midtjylland;2020-09-16;F;29;0;2;651;21349;3032
Nordjylland;2020-09-16;F;38;0;0;651;21387;3032
Sjælland;2020-09-16;F;30;0;0;651;21417;3032
Syddanmark;2020-09-16;F;33;0;0;651;21450;3032
Hovedstaden;2020-09-16;M;157;1;7;652;21607;3039
Midtjylland;2020-09-16;M;34;0;2;652;21641;3041
Nordjylland;2020-09-16;M;28;1;2;653;21669;3043
Sjælland;2020-09-16;M;16;0;2;653;21685;3045
Syddanmark;2020-09-16;M;35;0;2;653;21720;3047
Hovedstaden;2020-09-17;F;142;1;5;654;21862;3052
Midtjylland;2020-09-17;F;32;0;1;654;21894;3053
Nordjylland;2020-09-17;F;13;0;1;654;21907;3054
Sjælland;2020-09-17;F;23;0;1;654;21930;3055
Syddanmark;2020-09-17;F;27;0;0;654;21957;3055
Hovedstaden;2020-09-17;M;169;0;5;654;22126;3060
Midtjylland;2020-09-17;M;29;0;0;654;22155;3060
Nordjylland;2020-09-17;M;24;1;4;655;22179;3064
Sjælland;2020-09-17;M;21;0;0;655;22200;3064
Syddanmark;2020-09-17;M;35;0;1;655;22235;3065
Hovedstaden;2020-09-18;F;133;1;6;656;22368;3071
Midtjylland;2020-09-18;F;37;0;1;656;22405;3072
Nordjylland;2020-09-18;F;21;0;1;656;22426;3073
Sjælland;2020-09-18;F;21;0;0;656;22447;3073
Syddanmark;2020-09-18;F;29;0;3;656;22476;3076
Hovedstaden;2020-09-18;M;128;0;5;656;22604;3081
Midtjylland;2020-09-18;M;32;0;1;656;22636;3082
Nordjylland;2020-09-18;M;25;0;1;656;22661;3083
Sjælland;2020-09-18;M;26;0;1;656;22687;3084
Syddanmark;2020-09-18;M;23;0;0;656;22710;3084
Hovedstaden;2020-09-19;F;114;1;7;657;22824;3091
Midtjylland;2020-09-19;F;23;0;1;657;22847;3092
Nordjylland;2020-09-19;F;14;0;1;657;22861;3093
Sjælland;2020-09-19;F;20;0;1;657;22881;3094
Syddanmark;2020-09-19;F;35;0;2;657;22916;3096
Hovedstaden;2020-09-19;M;114;0;3;657;23030;3099
Midtjylland;2020-09-19;M;26;0;0;657;23056;3099
Nordjylland;2020-09-19;M;17;0;2;657;23073;3101
Sjælland;2020-09-19;M;28;0;2;657;23101;3103
Syddanmark;2020-09-19;M;25;0;1;657;23126;3104
Hovedstaden;2020-09-20;F;105;2;5;659;23231;3109
Midtjylland;2020-09-20;F;21;0;1;659;23252;3110
Nordjylland;2020-09-20;F;24;0;1;659;23276;3111
Sjælland;2020-09-20;F;24;0;0;659;23300;3111
Syddanmark;2020-09-20;F;20;0;2;659;23320;3113
Hovedstaden;2020-09-20;M;122;0;5;659;23442;3118
Midtjylland;2020-09-20;M;30;0;1;659;23472;3119
Nordjylland;2020-09-20;M;18;0;1;659;23490;3120
Sjælland;2020-09-20;M;22;0;0;659;23512;3120
Syddanmark;2020-09-20;M;22;0;1;659;23534;3121
Hovedstaden;2020-09-21;F;136;0;7;659;23670;3128
Midtjylland;2020-09-21;F;42;0;2;659;23712;3130
Nordjylland;2020-09-21;F;22;0;1;659;23734;3131
Sjælland;2020-09-21;F;34;0;1;659;23768;3132
Syddanmark;2020-09-21;F;30;0;1;659;23798;3133
Hovedstaden;2020-09-21;M;161;0;2;659;23959;3135
Midtjylland;2020-09-21;M;23;0;0;659;23982;3135
Nordjylland;2020-09-21;M;36;0;0;659;24018;3135
Sjælland;2020-09-21;M;22;0;1;659;24040;3136
Syddanmark;2020-09-21;M;28;0;0;659;24068;3136
Hovedstaden;2020-09-22;F;153;1;6;660;24221;3142
Midtjylland;2020-09-22;F;50;0;0;660;24271;3142
Nordjylland;2020-09-22;F;21;0;0;660;24292;3142
Sjælland;2020-09-22;F;29;0;0;660;24321;3142
Syddanmark;2020-09-22;F;33;0;1;660;24354;3143
Hovedstaden;2020-09-22;M;147;2;7;662;24501;3150
Midtjylland;2020-09-22;M;43;0;1;662;24544;3151
Nordjylland;2020-09-22;M;32;0;0;662;24576;3151
Sjælland;2020-09-22;M;39;0;2;662;24615;3153
Syddanmark;2020-09-22;M;38;1;3;663;24653;3156
Hovedstaden;2020-09-23;F;143;1;6;664;24796;3162
Midtjylland;2020-09-23;F;52;0;2;664;24848;3164
Nordjylland;2020-09-23;F;24;0;0;664;24872;3164
Sjælland;2020-09-23;F;49;0;2;664;24921;3166
Syddanmark;2020-09-23;F;39;0;1;664;24960;3167
Hovedstaden;2020-09-23;M;154;0;4;664;25114;3171
Midtjylland;2020-09-23;M;72;0;4;664;25186;3175
Nordjylland;2020-09-23;M;25;0;1;664;25211;3176
Sjælland;2020-09-23;M;46;2;5;666;25257;3181
Syddanmark;2020-09-23;M;45;0;1;666;25302;3182
Hovedstaden;2020-09-24;F;140;0;3;666;25442;3185
Midtjylland;2020-09-24;F;58;0;3;666;25500;3188
Nordjylland;2020-09-24;F;20;0;0;666;25520;3188
Sjælland;2020-09-24;F;41;0;1;666;25561;3189
Syddanmark;2020-09-24;F;43;0;4;666;25604;3193
Hovedstaden;2020-09-24;M;146;1;7;667;25750;3200
Midtjylland;2020-09-24;M;55;1;0;668;25805;3200
Nordjylland;2020-09-24;M;18;0;0;668;25823;3200
Sjælland;2020-09-24;M;40;0;2;668;25863;3202
Syddanmark;2020-09-24;M;37;0;5;668;25900;3207
Hovedstaden;2020-09-25;F;103;0;6;668;26003;3213
Midtjylland;2020-09-25;F;52;0;2;668;26055;3215
Nordjylland;2020-09-25;F;13;0;1;668;26068;3216
Sjælland;2020-09-25;F;31;0;2;668;26099;3218
Syddanmark;2020-09-25;F;40;0;0;668;26139;3218
Hovedstaden;2020-09-25;M;104;1;4;669;26243;3222
Midtjylland;2020-09-25;M;52;0;2;669;26295;3224
Nordjylland;2020-09-25;M;27;0;0;669;26322;3224
Sjælland;2020-09-25;M;34;0;2;669;26356;3226
Syddanmark;2020-09-25;M;32;0;1;669;26388;3227
Hovedstaden;2020-09-26;F;84;0;3;669;26472;3230
Midtjylland;2020-09-26;F;50;0;1;669;26522;3231
Nordjylland;2020-09-26;F;15;0;1;669;26537;3232
Sjælland;2020-09-26;F;29;0;2;669;26566;3234
Syddanmark;2020-09-26;F;18;0;1;669;26584;3235
Hovedstaden;2020-09-26;M;94;0;2;669;26678;3237
Midtjylland;2020-09-26;M;42;0;1;669;26720;3238
Nordjylland;2020-09-26;M;17;0;0;669;26737;3238
Sjælland;2020-09-26;M;24;0;2;669;26761;3240
Syddanmark;2020-09-26;M;20;0;0;669;26781;3240
Hovedstaden;2020-09-27;F;102;0;2;669;26883;3242
Midtjylland;2020-09-27;F;47;0;1;669;26930;3243
Nordjylland;2020-09-27;F;9;0;1;669;26939;3244
Sjælland;2020-09-27;F;23;0;0;669;26962;3244
Syddanmark;2020-09-27;F;14;0;0;669;26976;3244
Hovedstaden;2020-09-27;M;80;0;4;669;27056;3248
Midtjylland;2020-09-27;M;32;0;3;669;27088;3251
Nordjylland;2020-09-27;M;13;1;2;670;27101;3253
Sjælland;2020-09-27;M;16;0;0;670;27117;3253
Syddanmark;2020-09-27;M;21;0;0;670;27138;3253
Hovedstaden;2020-09-28;F;118;0;5;670;27256;3258
Midtjylland;2020-09-28;F;52;0;1;670;27308;3259
Nordjylland;2020-09-28;F;15;0;0;670;27323;3259
Sjælland;2020-09-28;F;28;0;0;670;27351;3259
Syddanmark;2020-09-28;F;33;0;2;670;27384;3261
Hovedstaden;2020-09-28;M;94;1;3;671;27478;3264
Midtjylland;2020-09-28;M;57;0;3;671;27535;3267
Nordjylland;2020-09-28;M;24;0;0;671;27559;3267
Sjælland;2020-09-28;M;35;0;1;671;27594;3268
Syddanmark;2020-09-28;M;26;0;2;671;27620;3270
Hovedstaden;2020-09-29;F;100;0;4;671;27720;3274
Midtjylland;2020-09-29;F;56;0;4;671;27776;3278
Nordjylland;2020-09-29;F;17;0;0;671;27793;3278
Sjælland;2020-09-29;F;28;0;0;671;27821;3278
Syddanmark;2020-09-29;F;27;1;1;672;27848;3279
Hovedstaden;2020-09-29;M;90;0;3;672;27938;3282
Midtjylland;2020-09-29;M;51;1;2;673;27989;3284
Nordjylland;2020-09-29;M;27;0;2;673;28016;3286
Sjælland;2020-09-29;M;24;0;1;673;28040;3287
Syddanmark;2020-09-29;M;29;0;1;673;28069;3288
Hovedstaden;2020-09-30;F;97;0;3;673;28166;3291
Midtjylland;2020-09-30;F;46;0;0;673;28212;3291
Nordjylland;2020-09-30;F;13;0;1;673;28225;3292
Sjælland;2020-09-30;F;28;0;3;673;28253;3295
Syddanmark;2020-09-30;F;20;0;1;673;28273;3296
Hovedstaden;2020-09-30;M;78;0;3;673;28351;3299
Midtjylland;2020-09-30;M;49;0;1;673;28400;3300
Nordjylland;2020-09-30;M;26;0;0;673;28426;3300
Sjælland;2020-09-30;M;31;0;0;673;28457;3300
Syddanmark;2020-09-30;M;46;0;1;673;28503;3301
Hovedstaden;2020-10-01;F;90;0;3;673;28593;3304
Midtjylland;2020-10-01;F;54;0;1;673;28647;3305
Nordjylland;2020-10-01;F;20;2;2;675;28667;3307
Sjælland;2020-10-01;F;30;0;0;675;28697;3307
Syddanmark;2020-10-01;F;25;1;0;676;28722;3307
Hovedstaden;2020-10-01;M;74;0;3;676;28796;3310
Midtjylland;2020-10-01;M;54;1;3;677;28850;3313
Nordjylland;2020-10-01;M;21;1;2;678;28871;3315
Sjælland;2020-10-01;M;26;0;0;678;28897;3315
Syddanmark;2020-10-01;M;33;0;2;678;28930;3317
Hovedstaden;2020-10-02;F;74;0;3;678;29004;3320
Midtjylland;2020-10-02;F;39;0;2;678;29043;3322
Nordjylland;2020-10-02;F;19;0;1;678;29062;3323
Sjælland;2020-10-02;F;21;0;0;678;29083;3323
Syddanmark;2020-10-02;F;20;0;0;678;29103;3323
Hovedstaden;2020-10-02;M;67;0;3;678;29170;3326
Midtjylland;2020-10-02;M;62;1;3;679;29232;3329
Nordjylland;2020-10-02;M;17;0;1;679;29249;3330
Sjælland;2020-10-02;M;20;0;1;679;29269;3331
Syddanmark;2020-10-02;M;27;0;0;679;29296;3331
Hovedstaden;2020-10-03;F;79;0;3;679;29375;3334
Midtjylland;2020-10-03;F;27;0;1;679;29402;3335
Nordjylland;2020-10-03;F;12;0;0;679;29414;3335
Sjælland;2020-10-03;F;17;0;0;679;29431;3335
Syddanmark;2020-10-03;F;29;0;0;679;29460;3335
Hovedstaden;2020-10-03;M;67;0;0;679;29527;3335
Midtjylland;2020-10-03;M;43;0;3;679;29570;3338
Nordjylland;2020-10-03;M;19;0;0;679;29589;3338
Sjælland;2020-10-03;M;15;0;0;679;29604;3338
Syddanmark;2020-10-03;M;30;0;0;679;29634;3338
Hovedstaden;2020-10-04;F;63;0;6;679;29697;3344
Midtjylland;2020-10-04;F;29;0;1;679;29726;3345
Nordjylland;2020-10-04;F;11;0;0;679;29737;3345
Sjælland;2020-10-04;F;13;0;0;679;29750;3345
Syddanmark;2020-10-04;F;21;1;0;680;29771;3345
