"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser"
Nordjylland;2020-08-19;F;6;0;0;627;15879;2774
Sjælland;2020-08-19;F;1;0;0;627;15880;2774
Syddanmark;2020-08-19;F;7;1;1;628;15887;2775
Hovedstaden;2020-08-19;M;23;0;1;628;15910;2776
Midtjylland;2020-08-19;M;15;0;1;628;15925;2777
Nordjylland;2020-08-19;M;2;0;0;628;15927;2777
Sjælland;2020-08-19;M;3;0;0;628;15930;2777
Syddanmark;2020-08-19;M;6;0;0;628;15936;2777
Hovedstaden;2020-08-20;F;10;0;1;628;15946;2778
Midtjylland;2020-08-20;F;15;0;1;628;15961;2779
Nordjylland;2020-08-20;F;1;0;0;628;15962;2779
Sjælland;2020-08-20;F;4;0;0;628;15966;2779
Syddanmark;2020-08-20;F;4;0;0;628;15970;2779
Hovedstaden;2020-08-20;M;14;0;0;628;15984;2779
Midtjylland;2020-08-20;M;16;0;1;628;16000;2780
Nordjylland;2020-08-20;M;3;0;0;628;16003;2780
Sjælland;2020-08-20;M;7;0;1;628;16010;2781
Syddanmark;2020-08-20;M;7;0;0;628;16017;2781
Hovedstaden;2020-08-21;F;6;0;0;628;16023;2781
Midtjylland;2020-08-21;F;14;0;1;628;16037;2782
Nordjylland;2020-08-21;F;4;0;1;628;16041;2783
Sjælland;2020-08-21;F;3;0;0;628;16044;2783
Syddanmark;2020-08-21;F;5;0;0;628;16049;2783
Hovedstaden;2020-08-21;M;22;0;0;628;16071;2783
Midtjylland;2020-08-21;M;13;0;0;628;16084;2783
Nordjylland;2020-08-21;M;3;0;0;628;16087;2783
Sjælland;2020-08-21;M;2;0;0;628;16089;2783
Syddanmark;2020-08-21;M;10;0;0;628;16099;2783
Hovedstaden;2020-08-22;F;18;0;0;628;16117;2783
Midtjylland;2020-08-22;F;17;0;0;628;16134;2783
Nordjylland;2020-08-22;F;4;0;0;628;16138;2783
Sjælland;2020-08-22;F;2;0;0;628;16140;2783
Syddanmark;2020-08-22;F;11;0;1;628;16151;2784
Hovedstaden;2020-08-22;M;11;0;0;628;16162;2784
Midtjylland;2020-08-22;M;12;0;0;628;16174;2784
Nordjylland;2020-08-22;M;2;0;1;628;16176;2785
Sjælland;2020-08-22;M;3;0;2;628;16179;2787
Syddanmark;2020-08-22;M;8;0;1;628;16187;2788
Hovedstaden;2020-08-23;F;11;0;0;628;16198;2788
Midtjylland;2020-08-23;F;13;0;0;628;16211;2788
Nordjylland;2020-08-23;F;6;0;0;628;16217;2788
Sjælland;2020-08-23;F;1;0;0;628;16218;2788
Syddanmark;2020-08-23;F;7;0;0;628;16225;2788
Hovedstaden;2020-08-23;M;12;0;1;628;16237;2789
Midtjylland;2020-08-23;M;10;0;0;628;16247;2789
Nordjylland;2020-08-23;M;2;1;1;629;16249;2790
Sjælland;2020-08-23;M;3;0;0;629;16252;2790
Syddanmark;2020-08-23;M;8;0;0;629;16260;2790
Hovedstaden;2020-08-24;F;11;0;1;629;16271;2791
Midtjylland;2020-08-24;F;15;0;0;629;16286;2791
Nordjylland;2020-08-24;F;3;0;0;629;16289;2791
Sjælland;2020-08-24;F;2;0;0;629;16291;2791
Syddanmark;2020-08-24;F;4;0;0;629;16295;2791
Hovedstaden;2020-08-24;M;14;0;2;629;16309;2793
Midtjylland;2020-08-24;M;14;0;2;629;16323;2795
Nordjylland;2020-08-24;M;3;0;0;629;16326;2795
Sjælland;2020-08-24;M;4;0;0;629;16330;2795
Syddanmark;2020-08-24;M;2;0;0;629;16332;2795
Hovedstaden;2020-08-25;F;12;0;1;629;16344;2796
Midtjylland;2020-08-25;F;10;0;0;629;16354;2796
Nordjylland;2020-08-25;F;4;0;0;629;16358;2796
Sjælland;2020-08-25;F;3;0;0;629;16361;2796
Syddanmark;2020-08-25;F;6;0;0;629;16367;2796
Hovedstaden;2020-08-25;M;24;0;0;629;16391;2796
Midtjylland;2020-08-25;M;12;0;1;629;16403;2797
Nordjylland;2020-08-25;M;5;0;0;629;16408;2797
Sjælland;2020-08-25;M;1;0;0;629;16409;2797
Syddanmark;2020-08-25;M;4;0;0;629;16413;2797
Hovedstaden;2020-08-26;F;20;0;1;629;16433;2798
Midtjylland;2020-08-26;F;9;0;0;629;16442;2798
Nordjylland;2020-08-26;F;1;0;0;629;16443;2798
Sjælland;2020-08-26;F;4;0;0;629;16447;2798
Syddanmark;2020-08-26;F;4;0;0;629;16451;2798
Hovedstaden;2020-08-26;M;16;0;0;629;16467;2798
Midtjylland;2020-08-26;M;11;0;0;629;16478;2798
Nordjylland;2020-08-26;M;3;0;1;629;16481;2799
Sjælland;2020-08-26;M;5;0;1;629;16486;2800
Syddanmark;2020-08-26;M;6;0;0;629;16492;2800
Hovedstaden;2020-08-27;F;7;0;0;629;16499;2800
Midtjylland;2020-08-27;F;10;0;0;629;16509;2800
Nordjylland;2020-08-27;F;1;0;0;629;16510;2800
Sjælland;2020-08-27;F;2;0;0;629;16512;2800
Syddanmark;2020-08-27;F;6;0;1;629;16518;2801
Hovedstaden;2020-08-27;M;16;0;1;629;16534;2802
Midtjylland;2020-08-27;M;10;0;0;629;16544;2802
Nordjylland;2020-08-27;M;3;0;0;629;16547;2802
Sjælland;2020-08-27;M;5;0;0;629;16552;2802
Syddanmark;2020-08-27;M;9;0;0;629;16561;2802
Hovedstaden;2020-08-28;F;18;0;0;629;16579;2802
Midtjylland;2020-08-28;F;13;0;1;629;16592;2803
Nordjylland;2020-08-28;F;4;0;1;629;16596;2804
Sjælland;2020-08-28;F;4;0;1;629;16600;2805
Syddanmark;2020-08-28;F;7;0;0;629;16607;2805
Hovedstaden;2020-08-28;M;24;0;1;629;16631;2806
Midtjylland;2020-08-28;M;12;0;0;629;16643;2806
Nordjylland;2020-08-28;M;5;0;1;629;16648;2807
Sjælland;2020-08-28;M;5;0;0;629;16653;2807
Syddanmark;2020-08-28;M;15;0;0;629;16668;2807
Hovedstaden;2020-08-29;F;15;0;1;629;16683;2808
Midtjylland;2020-08-29;F;6;0;0;629;16689;2808
Nordjylland;2020-08-29;F;5;0;0;629;16694;2808
Sjælland;2020-08-29;F;1;0;0;629;16695;2808
Syddanmark;2020-08-29;F;10;0;0;629;16705;2808
Hovedstaden;2020-08-29;M;22;0;2;629;16727;2810
Midtjylland;2020-08-29;M;12;0;1;629;16739;2811
Nordjylland;2020-08-29;M;6;0;0;629;16745;2811
Sjælland;2020-08-29;M;1;0;0;629;16746;2811
Syddanmark;2020-08-29;M;4;0;0;629;16750;2811
Hovedstaden;2020-08-30;F;23;0;4;629;16773;2815
Midtjylland;2020-08-30;F;11;0;1;629;16784;2816
Nordjylland;2020-08-30;F;3;0;0;629;16787;2816
Sjælland;2020-08-30;F;1;0;0;629;16788;2816
Syddanmark;2020-08-30;F;11;0;1;629;16799;2817
Hovedstaden;2020-08-30;M;27;0;1;629;16826;2818
Midtjylland;2020-08-30;M;12;0;0;629;16838;2818
Nordjylland;2020-08-30;M;3;0;0;629;16841;2818
Sjælland;2020-08-30;M;4;0;0;629;16845;2818
Syddanmark;2020-08-30;M;8;0;0;629;16853;2818
Hovedstaden;2020-08-31;F;30;0;0;629;16883;2818
Midtjylland;2020-08-31;F;10;0;0;629;16893;2818
Sjælland;2020-08-31;F;2;0;0;629;16895;2818
Syddanmark;2020-08-31;F;14;0;2;629;16909;2820
Hovedstaden;2020-08-31;M;36;0;0;629;16945;2820
Midtjylland;2020-08-31;M;8;0;1;629;16953;2821
Nordjylland;2020-08-31;M;3;0;0;629;16956;2821
Sjælland;2020-08-31;M;7;0;0;629;16963;2821
Syddanmark;2020-08-31;M;8;0;1;629;16971;2822
Hovedstaden;2020-09-01;F;39;0;1;629;17010;2823
Midtjylland;2020-09-01;F;19;0;0;629;17029;2823
Nordjylland;2020-09-01;F;3;0;0;629;17032;2823
Sjælland;2020-09-01;F;6;0;0;629;17038;2823
Syddanmark;2020-09-01;F;26;0;1;629;17064;2824
Hovedstaden;2020-09-01;M;52;0;1;629;17116;2825
Midtjylland;2020-09-01;M;14;0;0;629;17130;2825
Nordjylland;2020-09-01;M;4;0;0;629;17134;2825
Sjælland;2020-09-01;M;10;0;0;629;17144;2825
Syddanmark;2020-09-01;M;25;0;2;629;17169;2827
Hovedstaden;2020-09-02;F;37;0;3;629;17206;2830
Midtjylland;2020-09-02;F;6;0;0;629;17212;2830
Nordjylland;2020-09-02;F;2;0;0;629;17214;2830
Sjælland;2020-09-02;F;5;0;0;629;17219;2830
Syddanmark;2020-09-02;F;18;0;0;629;17237;2830
Hovedstaden;2020-09-02;M;48;0;8;629;17285;2838
Midtjylland;2020-09-02;M;11;0;1;629;17296;2839
Nordjylland;2020-09-02;M;1;0;0;629;17297;2839
Sjælland;2020-09-02;M;9;0;0;629;17306;2839
Syddanmark;2020-09-02;M;18;0;1;629;17324;2840
Hovedstaden;2020-09-03;F;53;0;3;629;17377;2843
Midtjylland;2020-09-03;F;10;0;1;629;17387;2844
Nordjylland;2020-09-03;F;4;0;0;629;17391;2844
Sjælland;2020-09-03;F;6;0;0;629;17397;2844
Syddanmark;2020-09-03;F;20;0;0;629;17417;2844
Hovedstaden;2020-09-03;M;62;0;3;629;17479;2847
Midtjylland;2020-09-03;M;6;0;1;629;17485;2848
Nordjylland;2020-09-03;M;7;0;0;629;17492;2848
Sjælland;2020-09-03;M;9;0;1;629;17501;2849
Syddanmark;2020-09-03;M;15;0;0;629;17516;2849
Hovedstaden;2020-09-04;F;68;1;3;630;17584;2852
Midtjylland;2020-09-04;F;10;0;0;630;17594;2852
Nordjylland;2020-09-04;F;8;0;0;630;17602;2852
Sjælland;2020-09-04;F;8;0;1;630;17610;2853
Syddanmark;2020-09-04;F;12;0;0;630;17622;2853
Hovedstaden;2020-09-04;M;46;1;1;631;17668;2854
Midtjylland;2020-09-04;M;11;0;2;631;17679;2856
Nordjylland;2020-09-04;M;7;0;1;631;17686;2857
Sjælland;2020-09-04;M;15;0;1;631;17701;2858
Syddanmark;2020-09-04;M;14;0;0;631;17715;2858
Hovedstaden;2020-09-05;F;49;0;3;631;17764;2861
Midtjylland;2020-09-05;F;8;0;0;631;17772;2861
Nordjylland;2020-09-05;F;4;0;2;631;17776;2863
Sjælland;2020-09-05;F;5;0;0;631;17781;2863
Syddanmark;2020-09-05;F;24;0;0;631;17805;2863
Hovedstaden;2020-09-05;M;54;0;1;631;17859;2864
Midtjylland;2020-09-05;M;6;0;1;631;17865;2865
Nordjylland;2020-09-05;M;8;0;0;631;17873;2865
Sjælland;2020-09-05;M;12;0;0;631;17885;2865
Syddanmark;2020-09-05;M;27;0;2;631;17912;2867
Hovedstaden;2020-09-06;F;89;1;2;632;18001;2869
Midtjylland;2020-09-06;F;13;0;1;632;18014;2870
Nordjylland;2020-09-06;F;7;0;0;632;18021;2870
Sjælland;2020-09-06;F;9;0;1;632;18030;2871
Syddanmark;2020-09-06;F;9;0;0;632;18039;2871
Hovedstaden;2020-09-06;M;62;0;3;632;18101;2874
Midtjylland;2020-09-06;M;5;0;1;632;18106;2875
Nordjylland;2020-09-06;M;9;0;1;632;18115;2876
Sjælland;2020-09-06;M;9;0;0;632;18124;2876
Syddanmark;2020-09-06;M;10;0;0;632;18134;2876
Hovedstaden;2020-09-07;F;79;0;3;632;18213;2879
Midtjylland;2020-09-07;F;14;0;2;632;18227;2881
Nordjylland;2020-09-07;F;16;0;2;632;18243;2883
Sjælland;2020-09-07;F;41;0;2;632;18284;2885
Syddanmark;2020-09-07;F;13;0;0;632;18297;2885
Hovedstaden;2020-09-07;M;79;1;3;633;18376;2888
Midtjylland;2020-09-07;M;6;0;0;633;18382;2888
Nordjylland;2020-09-07;M;11;0;0;633;18393;2888
Sjælland;2020-09-07;M;25;0;1;633;18418;2889
Syddanmark;2020-09-07;M;11;0;0;633;18429;2889
Hovedstaden;2020-09-08;F;75;0;3;633;18504;2892
Midtjylland;2020-09-08;F;26;0;3;633;18530;2895
Nordjylland;2020-09-08;F;11;0;1;633;18541;2896
Sjælland;2020-09-08;F;25;0;1;633;18566;2897
Syddanmark;2020-09-08;F;32;0;0;633;18598;2897
Hovedstaden;2020-09-08;M;82;0;2;633;18680;2899
Midtjylland;2020-09-08;M;15;0;0;633;18695;2899
Nordjylland;2020-09-08;M;13;1;1;634;18708;2900
Sjælland;2020-09-08;M;25;0;1;634;18733;2901
Syddanmark;2020-09-08;M;23;1;2;635;18756;2903
Hovedstaden;2020-09-09;F;67;0;3;635;18823;2906
Midtjylland;2020-09-09;F;16;0;1;635;18839;2907
Nordjylland;2020-09-09;F;14;0;0;635;18853;2907
Sjælland;2020-09-09;F;7;0;0;635;18860;2907
Syddanmark;2020-09-09;F;30;0;0;635;18890;2907
Hovedstaden;2020-09-09;M;89;1;5;636;18979;2912
Midtjylland;2020-09-09;M;12;0;1;636;18991;2913
Nordjylland;2020-09-09;M;15;0;0;636;19006;2913
Sjælland;2020-09-09;M;17;0;1;636;19023;2914
Syddanmark;2020-09-09;M;25;0;2;636;19048;2916
Hovedstaden;2020-09-10;F;101;2;5;638;19149;2921
Midtjylland;2020-09-10;F;8;0;0;638;19157;2921
Nordjylland;2020-09-10;F;18;0;0;638;19175;2921
Sjælland;2020-09-10;F;30;0;1;638;19205;2922
Syddanmark;2020-09-10;F;35;0;1;638;19240;2923
Hovedstaden;2020-09-10;M;96;2;8;640;19336;2931
Midtjylland;2020-09-10;M;20;0;0;640;19356;2931
Nordjylland;2020-09-10;M;19;1;1;641;19375;2932
Sjælland;2020-09-10;M;20;0;0;641;19395;2932
Syddanmark;2020-09-10;M;20;0;2;641;19415;2934
Hovedstaden;2020-09-11;F;93;1;3;642;19508;2937
Midtjylland;2020-09-11;F;28;0;0;642;19536;2937
Nordjylland;2020-09-11;F;21;0;1;642;19557;2938
Sjælland;2020-09-11;F;10;0;0;642;19567;2938
Syddanmark;2020-09-11;F;21;0;0;642;19588;2938
Hovedstaden;2020-09-11;M;76;0;4;642;19664;2942
Midtjylland;2020-09-11;M;43;0;5;642;19707;2947
Nordjylland;2020-09-11;M;22;0;0;642;19729;2947
Sjælland;2020-09-11;M;11;0;0;642;19740;2947
Syddanmark;2020-09-11;M;21;0;1;642;19761;2948
Hovedstaden;2020-09-12;F;89;0;3;642;19850;2951
Midtjylland;2020-09-12;F;14;0;1;642;19864;2952
Nordjylland;2020-09-12;F;12;0;0;642;19876;2952
Sjælland;2020-09-12;F;11;0;0;642;19887;2952
Syddanmark;2020-09-12;F;20;0;0;642;19907;2952
Hovedstaden;2020-09-12;M;85;2;4;644;19992;2956
Midtjylland;2020-09-12;M;15;0;1;644;20007;2957
Nordjylland;2020-09-12;M;19;1;1;645;20026;2958
Sjælland;2020-09-12;M;12;0;0;645;20038;2958
Syddanmark;2020-09-12;M;24;0;1;645;20062;2959
Hovedstaden;2020-09-13;F;82;0;6;645;20144;2965
Midtjylland;2020-09-13;F;7;0;0;645;20151;2965
Nordjylland;2020-09-13;F;19;0;0;645;20170;2965
Sjælland;2020-09-13;F;8;1;1;646;20178;2966
Syddanmark;2020-09-13;F;20;0;1;646;20198;2967
Hovedstaden;2020-09-13;M;87;1;4;647;20285;2971
Midtjylland;2020-09-13;M;9;0;0;647;20294;2971
Nordjylland;2020-09-13;M;23;0;3;647;20317;2974
Sjælland;2020-09-13;M;9;0;1;647;20326;2975
Syddanmark;2020-09-13;M;32;1;1;648;20358;2976
Hovedstaden;2020-09-14;F;114;0;3;648;20472;2979
Midtjylland;2020-09-14;F;18;0;0;648;20490;2979
Nordjylland;2020-09-14;F;19;0;1;648;20509;2980
Sjælland;2020-09-14;F;16;0;2;648;20525;2982
Syddanmark;2020-09-14;F;20;0;1;648;20545;2983
Hovedstaden;2020-09-14;M;107;0;5;648;20652;2988
Midtjylland;2020-09-14;M;18;0;1;648;20670;2989
Nordjylland;2020-09-14;M;29;1;3;649;20699;2992
Sjælland;2020-09-14;M;15;0;0;649;20714;2992
Syddanmark;2020-09-14;M;23;0;1;649;20737;2993
Hovedstaden;2020-09-15;F;136;0;7;649;20873;3000
Midtjylland;2020-09-15;F;22;0;3;649;20895;3003
Nordjylland;2020-09-15;F;32;0;2;649;20927;3005
Sjælland;2020-09-15;F;17;0;0;649;20944;3005
Syddanmark;2020-09-15;F;29;0;1;649;20973;3006
Hovedstaden;2020-09-15;M;104;0;4;649;21077;3010
Midtjylland;2020-09-15;M;25;0;3;649;21102;3013
Nordjylland;2020-09-15;M;29;0;1;649;21131;3014
Sjælland;2020-09-15;M;20;0;3;649;21151;3017
Syddanmark;2020-09-15;M;21;0;0;649;21172;3017
Hovedstaden;2020-09-16;F;150;2;12;651;21322;3029
Midtjylland;2020-09-16;F;29;0;2;651;21351;3031
Nordjylland;2020-09-16;F;38;0;0;651;21389;3031
Sjælland;2020-09-16;F;30;0;0;651;21419;3031
Syddanmark;2020-09-16;F;33;0;0;651;21452;3031
Hovedstaden;2020-09-16;M;157;1;7;652;21609;3038
Midtjylland;2020-09-16;M;34;0;2;652;21643;3040
Nordjylland;2020-09-16;M;28;1;2;653;21671;3042
Sjælland;2020-09-16;M;16;0;2;653;21687;3044
Syddanmark;2020-09-16;M;35;0;2;653;21722;3046
Hovedstaden;2020-09-17;F;142;1;5;654;21864;3051
Midtjylland;2020-09-17;F;32;0;1;654;21896;3052
Nordjylland;2020-09-17;F;13;0;1;654;21909;3053
Sjælland;2020-09-17;F;23;0;1;654;21932;3054
Syddanmark;2020-09-17;F;27;0;0;654;21959;3054
Hovedstaden;2020-09-17;M;169;0;5;654;22128;3059
Midtjylland;2020-09-17;M;29;0;0;654;22157;3059
Nordjylland;2020-09-17;M;24;1;4;655;22181;3063
Sjælland;2020-09-17;M;21;0;0;655;22202;3063
Syddanmark;2020-09-17;M;35;0;1;655;22237;3064
Hovedstaden;2020-09-18;F;133;1;6;656;22370;3070
Midtjylland;2020-09-18;F;37;0;1;656;22407;3071
Nordjylland;2020-09-18;F;21;0;1;656;22428;3072
Sjælland;2020-09-18;F;21;0;0;656;22449;3072
Syddanmark;2020-09-18;F;29;0;3;656;22478;3075
Hovedstaden;2020-09-18;M;128;0;5;656;22606;3080
Midtjylland;2020-09-18;M;32;0;1;656;22638;3081
Nordjylland;2020-09-18;M;25;0;1;656;22663;3082
Sjælland;2020-09-18;M;26;0;1;656;22689;3083
Syddanmark;2020-09-18;M;23;0;0;656;22712;3083
Hovedstaden;2020-09-19;F;114;1;7;657;22826;3090
Midtjylland;2020-09-19;F;23;0;1;657;22849;3091
Nordjylland;2020-09-19;F;14;0;1;657;22863;3092
Sjælland;2020-09-19;F;20;0;1;657;22883;3093
Syddanmark;2020-09-19;F;35;0;2;657;22918;3095
Hovedstaden;2020-09-19;M;114;0;3;657;23032;3098
Midtjylland;2020-09-19;M;26;0;0;657;23058;3098
Nordjylland;2020-09-19;M;17;0;2;657;23075;3100
Sjælland;2020-09-19;M;28;0;2;657;23103;3102
Syddanmark;2020-09-19;M;25;0;1;657;23128;3103
Hovedstaden;2020-09-20;F;105;2;5;659;23233;3108
Midtjylland;2020-09-20;F;21;0;1;659;23254;3109
Nordjylland;2020-09-20;F;24;0;1;659;23278;3110
Sjælland;2020-09-20;F;24;0;0;659;23302;3110
Syddanmark;2020-09-20;F;20;0;2;659;23322;3112
Hovedstaden;2020-09-20;M;122;0;5;659;23444;3117
Midtjylland;2020-09-20;M;30;0;1;659;23474;3118
Nordjylland;2020-09-20;M;18;0;1;659;23492;3119
Sjælland;2020-09-20;M;22;0;0;659;23514;3119
Syddanmark;2020-09-20;M;22;0;1;659;23536;3120
Hovedstaden;2020-09-21;F;136;0;7;659;23672;3127
Midtjylland;2020-09-21;F;42;0;2;659;23714;3129
Nordjylland;2020-09-21;F;22;0;1;659;23736;3130
Sjælland;2020-09-21;F;34;0;1;659;23770;3131
Syddanmark;2020-09-21;F;30;0;1;659;23800;3132
Hovedstaden;2020-09-21;M;161;0;2;659;23961;3134
Midtjylland;2020-09-21;M;23;0;0;659;23984;3134
Nordjylland;2020-09-21;M;36;0;0;659;24020;3134
Sjælland;2020-09-21;M;22;0;1;659;24042;3135
Syddanmark;2020-09-21;M;28;0;0;659;24070;3135
Hovedstaden;2020-09-22;F;153;1;6;660;24223;3141
Midtjylland;2020-09-22;F;50;0;0;660;24273;3141
Nordjylland;2020-09-22;F;21;0;0;660;24294;3141
Sjælland;2020-09-22;F;29;0;0;660;24323;3141
Syddanmark;2020-09-22;F;33;0;1;660;24356;3142
Hovedstaden;2020-09-22;M;147;2;7;662;24503;3149
Midtjylland;2020-09-22;M;43;0;1;662;24546;3150
Nordjylland;2020-09-22;M;32;0;0;662;24578;3150
Sjælland;2020-09-22;M;39;0;2;662;24617;3152
Syddanmark;2020-09-22;M;38;1;3;663;24655;3155
Hovedstaden;2020-09-23;F;143;1;6;664;24798;3161
Midtjylland;2020-09-23;F;52;0;2;664;24850;3163
Nordjylland;2020-09-23;F;24;0;0;664;24874;3163
Sjælland;2020-09-23;F;49;0;2;664;24923;3165
Syddanmark;2020-09-23;F;39;0;1;664;24962;3166
Hovedstaden;2020-09-23;M;154;0;4;664;25116;3170
Midtjylland;2020-09-23;M;72;0;4;664;25188;3174
Nordjylland;2020-09-23;M;25;0;1;664;25213;3175
Sjælland;2020-09-23;M;46;2;5;666;25259;3180
Syddanmark;2020-09-23;M;45;0;1;666;25304;3181
Hovedstaden;2020-09-24;F;140;0;3;666;25444;3184
Midtjylland;2020-09-24;F;58;0;3;666;25502;3187
Nordjylland;2020-09-24;F;20;0;0;666;25522;3187
Sjælland;2020-09-24;F;41;0;1;666;25563;3188
Syddanmark;2020-09-24;F;43;0;4;666;25606;3192
Hovedstaden;2020-09-24;M;146;1;7;667;25752;3199
Midtjylland;2020-09-24;M;55;1;0;668;25807;3199
Nordjylland;2020-09-24;M;18;0;0;668;25825;3199
Sjælland;2020-09-24;M;40;0;2;668;25865;3201
Syddanmark;2020-09-24;M;37;0;5;668;25902;3206
Hovedstaden;2020-09-25;F;103;0;6;668;26005;3212
Midtjylland;2020-09-25;F;52;0;2;668;26057;3214
Nordjylland;2020-09-25;F;13;0;1;668;26070;3215
Sjælland;2020-09-25;F;31;0;2;668;26101;3217
Syddanmark;2020-09-25;F;40;0;0;668;26141;3217
Hovedstaden;2020-09-25;M;104;1;4;669;26245;3221
Midtjylland;2020-09-25;M;52;0;2;669;26297;3223
Nordjylland;2020-09-25;M;27;0;0;669;26324;3223
Sjælland;2020-09-25;M;34;0;2;669;26358;3225
Syddanmark;2020-09-25;M;32;0;1;669;26390;3226
Hovedstaden;2020-09-26;F;84;0;3;669;26474;3229
Midtjylland;2020-09-26;F;50;0;1;669;26524;3230
Nordjylland;2020-09-26;F;15;0;1;669;26539;3231
Sjælland;2020-09-26;F;29;0;2;669;26568;3233
Syddanmark;2020-09-26;F;18;0;1;669;26586;3234
Hovedstaden;2020-09-26;M;94;0;2;669;26680;3236
Midtjylland;2020-09-26;M;42;0;1;669;26722;3237
Nordjylland;2020-09-26;M;17;0;0;669;26739;3237
Sjælland;2020-09-26;M;24;0;2;669;26763;3239
Syddanmark;2020-09-26;M;20;0;0;669;26783;3239
Hovedstaden;2020-09-27;F;102;0;2;669;26885;3241
Midtjylland;2020-09-27;F;47;0;1;669;26932;3242
Nordjylland;2020-09-27;F;9;0;1;669;26941;3243
Sjælland;2020-09-27;F;23;0;0;669;26964;3243
Syddanmark;2020-09-27;F;14;0;0;669;26978;3243
Hovedstaden;2020-09-27;M;80;0;4;669;27058;3247
Midtjylland;2020-09-27;M;32;0;3;669;27090;3250
Nordjylland;2020-09-27;M;13;1;2;670;27103;3252
Sjælland;2020-09-27;M;16;0;0;670;27119;3252
Syddanmark;2020-09-27;M;21;0;0;670;27140;3252
Hovedstaden;2020-09-28;F;118;0;5;670;27258;3257
Midtjylland;2020-09-28;F;52;0;1;670;27310;3258
Nordjylland;2020-09-28;F;15;0;0;670;27325;3258
Sjælland;2020-09-28;F;28;0;0;670;27353;3258
Syddanmark;2020-09-28;F;33;0;2;670;27386;3260
Hovedstaden;2020-09-28;M;94;1;3;671;27480;3263
Midtjylland;2020-09-28;M;57;0;3;671;27537;3266
Nordjylland;2020-09-28;M;24;0;0;671;27561;3266
Sjælland;2020-09-28;M;35;0;1;671;27596;3267
Syddanmark;2020-09-28;M;26;0;2;671;27622;3269
Hovedstaden;2020-09-29;F;100;0;4;671;27722;3273
Midtjylland;2020-09-29;F;56;0;4;671;27778;3277
Nordjylland;2020-09-29;F;17;0;0;671;27795;3277
Sjælland;2020-09-29;F;28;0;0;671;27823;3277
Syddanmark;2020-09-29;F;27;1;1;672;27850;3278
Hovedstaden;2020-09-29;M;90;0;3;672;27940;3281
Midtjylland;2020-09-29;M;51;1;2;673;27991;3283
Nordjylland;2020-09-29;M;27;0;2;673;28018;3285
Sjælland;2020-09-29;M;24;0;1;673;28042;3286
Syddanmark;2020-09-29;M;29;0;1;673;28071;3287
Hovedstaden;2020-09-30;F;97;0;3;673;28168;3290
Midtjylland;2020-09-30;F;46;0;0;673;28214;3290
Nordjylland;2020-09-30;F;13;0;1;673;28227;3291
Sjælland;2020-09-30;F;28;0;3;673;28255;3294
Syddanmark;2020-09-30;F;20;0;1;673;28275;3295
Hovedstaden;2020-09-30;M;78;0;3;673;28353;3298
Midtjylland;2020-09-30;M;49;0;1;673;28402;3299
Nordjylland;2020-09-30;M;26;0;0;673;28428;3299
Sjælland;2020-09-30;M;31;0;0;673;28459;3299
Syddanmark;2020-09-30;M;46;0;1;673;28505;3300
Hovedstaden;2020-10-01;F;90;0;3;673;28595;3303
Midtjylland;2020-10-01;F;54;0;1;673;28649;3304
Nordjylland;2020-10-01;F;20;2;2;675;28669;3306
Sjælland;2020-10-01;F;30;0;0;675;28699;3306
Syddanmark;2020-10-01;F;25;1;0;676;28724;3306
Hovedstaden;2020-10-01;M;74;0;3;676;28798;3309
Midtjylland;2020-10-01;M;54;1;3;677;28852;3312
Nordjylland;2020-10-01;M;21;1;2;678;28873;3314
Sjælland;2020-10-01;M;26;0;0;678;28899;3314
Syddanmark;2020-10-01;M;33;0;2;678;28932;3316
Hovedstaden;2020-10-02;F;74;0;3;678;29006;3319
Midtjylland;2020-10-02;F;39;0;2;678;29045;3321
Nordjylland;2020-10-02;F;19;0;1;678;29064;3322
Sjælland;2020-10-02;F;21;0;0;678;29085;3322
Syddanmark;2020-10-02;F;20;0;0;678;29105;3322
Hovedstaden;2020-10-02;M;67;0;3;678;29172;3325
Midtjylland;2020-10-02;M;62;1;3;679;29234;3328
Nordjylland;2020-10-02;M;17;0;1;679;29251;3329
Sjælland;2020-10-02;M;20;0;1;679;29271;3330
Syddanmark;2020-10-02;M;27;0;0;679;29298;3330
Hovedstaden;2020-10-03;F;79;0;3;679;29377;3333
Midtjylland;2020-10-03;F;27;0;1;679;29404;3334
Nordjylland;2020-10-03;F;12;0;0;679;29416;3334
Sjælland;2020-10-03;F;17;0;0;679;29433;3334
Syddanmark;2020-10-03;F;29;0;0;679;29462;3334
Hovedstaden;2020-10-03;M;67;0;0;679;29529;3334
Midtjylland;2020-10-03;M;43;0;3;679;29572;3337
Nordjylland;2020-10-03;M;19;0;0;679;29591;3337
Sjælland;2020-10-03;M;15;0;0;679;29606;3337
Syddanmark;2020-10-03;M;30;0;0;679;29636;3337
Hovedstaden;2020-10-04;F;63;0;6;679;29699;3343
Midtjylland;2020-10-04;F;29;0;1;679;29728;3344
Nordjylland;2020-10-04;F;11;0;0;679;29739;3344
Sjælland;2020-10-04;F;13;0;0;679;29752;3344
Syddanmark;2020-10-04;F;21;1;0;680;29773;3344
Hovedstaden;2020-10-04;M;83;0;3;680;29856;3347
